site_id	W116_D1	W116_D5	W60_D5	W42_D5	W40_D1	W115_D5	W117_D5	W58_D5	W59_D1	W60_D1	W58_D1	W41_D1	W41_D5	W40_D5	W59_D5	W117_D1	W115_D1
256255	18	86	83	32	21	83	67	49	64	53	22	72	26	39	62	45	46
256313	11	84	84	40	21	88	53	52	52	50	21	61	28	43	71	52	47
256330	11	82	83	42	24	94	49	47	63	47	18	72	29	47	76	51	50
256358	10	85	75	28	19	81	29	45	62	36	15	72	25	55	75	35	42
256383	9	75	74	31	20	82	29	41	52	41	15	64	27	67	73	39	36
256396	8	80	72	30	21	89	32	43	52	38	10	70	23	71	69	37	36
256402	9	80	73	30	23	91	32	43	54	40	9	66	23	70	71	34	38
256414	9	79	81	32	22	85	30	54	54	39	12	66	21	72	66	37	37
256416	9	74	85	31	26	88	30	55	62	38	13	70	20	72	70	38	38
256435	5	82	70	21	18	82	33	60	58	36	12	71	22	71	52	44	34
256510	5	54	45	14	12	54	32	51	39	37	13	50	16	55	34	38	37
256525	7	53	48	16	13	55	29	63	42	30	11	58	14	52	28	40	41
256647	9	89	77	24	17	66	55	82	53	48	13	55	17	67	58	42	57
256662	8	91	76	22	17	69	48	81	50	52	10	59	20	63	59	43	61
256665	7	84	69	20	17	62	51	73	49	49	12	56	18	59	55	40	54
256705	13	84	77	22	15	82	54	56	53	51	13	64	22	58	60	49	51
257984	18	57	110	30	33	79	72	65	54	70	17	93	21	69	68	67	51
257991	17	56	94	30	28	71	70	71	46	60	16	87	19	65	60	61	46
257997	17	57	98	29	28	77	73	72	49	60	15	88	19	66	62	58	43
258023	21	56	93	26	26	77	61	69	45	53	12	91	18	58	53	65	41
258405	14	35	42	16	17	66	36	61	39	38	5	63	17	31	48	23	33
258417	14	34	35	17	16	58	36	50	34	36	5	63	17	29	41	20	30
258488	2	11	13	5	7	14	10	21	10	8	1	16	8	7	14	8	13
258652	3	9	22	2	3	16	18	13	14	18	3	20	7	5	11	7	9
258672	6	13	23	3	3	25	22	19	22	19	3	22	7	11	13	7	12
258716	10	26	34	7	5	36	38	25	39	30	10	51	11	24	32	18	23
258739	14	27	39	5	4	39	40	32	42	37	10	57	14	25	36	24	25
258984	13	46	38	18	24	61	49	31	35	31	8	47	12	42	47	53	32
258993	14	39	35	19	21	60	45	25	36	27	8	38	12	35	41	53	29
258999	14	46	37	18	22	62	48	24	33	23	8	45	14	38	42	51	35
259068	14	37	32	28	21	64	40	34	34	24	11	56	15	46	38	37	40
259071	12	32	25	30	20	65	34	33	36	22	12	57	16	42	38	37	42
259074	12	32	28	30	20	65	33	33	41	22	12	57	16	40	38	37	42
259083	10	25	26	28	19	58	30	35	43	23	10	52	16	35	38	36	41
259124	9	21	32	20	12	45	22	41	45	25	6	34	12	26	40	23	28
259131	8	19	35	19	9	41	20	38	42	28	6	32	8	25	39	18	24
259158	8	16	33	17	7	28	15	45	48	25	7	25	7	16	36	16	17
259176	6	9	35	13	4	21	7	45	52	24	9	17	6	9	39	12	9
259179	4	9	35	12	3	19	6	45	48	22	9	16	3	9	38	11	11
259182	5	9	44	12	3	18	5	51	52	23	9	15	3	8	43	9	10
259184	5	8	42	11	3	18	5	48	49	21	8	14	3	9	44	9	10
259256	6	10	31	8	2	6	10	36	30	9	2	7	4	5	28	2	8
259257	6	10	31	8	2	6	10	34	29	9	4	7	4	5	27	3	8
259260	5	13	31	10	2	7	10	32	29	8	4	8	5	8	26	3	8
259272	6	13	29	12	2	10	11	26	29	6	4	14	5	10	20	3	10
259290	7	21	25	15	4	13	20	23	21	4	3	22	6	17	20	4	19
259299	10	24	24	16	4	21	24	24	21	4	3	26	7	19	19	9	22
259302	12	29	24	18	9	26	27	23	20	4	3	33	8	25	20	19	28
259778	24	70	72	25	13	71	51	46	46	46	8	52	23	46	54	45	37
259941	14	52	54	16	27	63	44	46	45	47	6	59	12	54	46	34	42
259980	14	45	52	15	31	82	35	54	45	45	10	62	10	53	54	42	42
259995	14	50	55	15	33	89	35	56	54	47	10	63	10	57	60	37	41
259998	18	48	51	15	28	85	39	49	49	46	9	63	9	59	60	48	40
260067	20	45	54	17	16	70	46	54	37	49	7	53	7	48	54	44	33
260106	20	52	58	17	20	83	46	57	51	50	10	60	12	49	61	51	29
260193	16	79	53	12	18	67	44	56	63	50	10	76	14	47	55	39	34
260298	17	43	24	8	9	37	25	29	35	24	2	46	8	20	21	28	24
260359	6	7	5	1	2	6	4	8	3	6	1	11	1	3	3	7	5
260429	2	13	23	1	4	9	9	18	13	16	3	8	1	8	21	11	13
260432	2	13	19	1	4	12	9	17	12	17	4	10	1	12	20	12	13
260438	3	14	30	3	4	15	10	21	12	27	3	13	2	13	27	16	13
260454	7	22	33	4	5	24	19	32	18	29	5	19	5	27	39	25	19
260562	11	38	53	8	17	34	34	53	33	45	8	35	13	33	57	46	32
260574	13	35	46	10	14	40	38	64	36	46	9	38	16	35	57	41	33
260579	13	42	44	12	18	41	41	62	31	41	9	44	17	35	54	43	34
260581	13	41	47	12	18	37	45	60	33	46	9	40	16	36	53	44	34
260585	13	39	40	10	18	42	47	61	34	40	9	40	17	31	51	42	33
260591	10	35	45	11	20	41	45	58	35	39	9	38	17	28	46	36	32
260614	11	41	45	10	16	43	44	47	33	41	8	33	11	24	39	25	26
260730	8	16	17	8	7	31	18	14	12	14	4	10	2	9	13	4	9
260758	4	5	4	6	4	15	7	6	5	4	3	5	1	4	6	2	6
260893	11	30	22	19	6	42	34	42	29	21	6	36	10	35	29	20	23
261052	20	42	60	18	26	48	40	39	34	43	8	40	31	51	52	38	29
261085	18	40	54	25	19	33	35	38	37	47	7	40	32	48	52	40	31
261202	18	35	47	38	13	32	44	47	46	39	12	51	27	46	60	29	39
261346	12	54	48	23	18	49	37	61	48	59	14	45	14	38	66	45	30
261547	5	14	41	7	12	21	11	38	23	38	10	21	7	9	56	11	13
261786	6	33	33	10	8	32	33	41	21	26	3	30	9	17	24	19	30
261817	4	24	32	5	6	22	24	37	22	21	3	28	8	20	18	22	26
262214	8	38	31	24	12	47	43	34	29	26	4	38	10	37	25	26	36
262216	8	35	33	23	11	43	38	34	30	29	4	38	10	36	26	25	33
262293	13	59	37	34	18	56	51	64	43	50	7	42	26	33	58	38	43
262432	21	42	58	19	18	60	48	50	57	54	7	56	15	35	55	46	31
262446	21	41	66	15	16	59	41	52	59	47	6	55	11	37	51	44	30
262453	18	39	66	15	15	54	34	52	53	47	7	53	12	37	53	38	27
262473	13	36	60	16	13	53	34	53	59	49	5	54	10	39	55	36	30
262491	11	42	65	18	18	60	38	48	63	57	6	64	15	47	58	42	39
262530	15	47	59	14	19	68	47	56	67	46	4	58	16	56	48	52	42
262536	14	49	60	14	18	69	44	58	68	46	2	58	15	57	50	49	41
262719	20	57	37	10	22	69	34	53	59	48	6	54	28	57	61	44	39
262738	17	55	41	15	20	70	37	52	59	50	6	57	29	57	57	53	38
262739	18	55	44	15	20	69	38	51	60	49	5	57	29	59	55	54	38
262872	21	80	61	25	22	74	44	49	48	49	4	60	20	54	48	59	52
262929	22	77	84	22	27	65	45	49	49	52	6	52	17	52	51	45	50
262953	20	79	89	27	24	60	45	51	47	53	5	58	12	51	49	45	44
263031	28	61	94	30	28	64	47	54	40	60	13	59	13	56	53	48	47
263054	26	50	81	28	24	63	44	48	41	57	12	55	13	45	57	52	46
263074	30	55	76	25	28	70	49	50	49	54	13	63	11	55	56	64	51
263107	26	43	58	22	27	60	44	58	50	55	12	57	14	56	52	55	41
263163	19	57	55	18	23	50	53	63	49	48	8	67	11	51	46	52	43
263164	19	60	57	18	24	48	54	62	48	51	8	66	12	51	48	48	42
263187	16	58	45	16	22	47	50	53	43	45	8	67	12	44	50	45	40
263228	24	71	54	21	23	77	58	59	42	58	11	74	22	61	57	45	45
263406	25	74	73	20	17	93	37	55	48	64	7	41	8	37	60	43	40
263509	31	77	62	21	25	89	48	47	53	57	11	51	19	55	54	61	32
263512	33	73	67	23	25	94	49	51	54	58	14	50	19	56	48	61	33
263544	29	60	61	19	24	70	45	44	51	46	13	50	16	47	43	57	31
263549	29	69	60	17	27	70	49	46	53	45	15	54	17	48	44	57	35
263565	27	68	69	19	28	67	53	57	56	54	14	65	15	60	48	54	39
263598	25	64	61	17	29	69	52	53	54	49	17	62	17	49	52	40	42
263676	15	50	47	22	21	55	55	39	28	40	13	56	10	49	51	36	34
263717	21	52	31	21	14	61	53	17	15	32	12	53	15	41	40	31	33
263748	18	42	25	24	8	51	47	13	9	20	3	48	13	39	33	30	37
263778	18	37	19	17	7	47	39	11	7	13	4	39	12	35	22	26	36
263780	18	36	19	16	7	42	39	11	7	12	4	40	12	32	22	26	36
263816	14	29	7	13	7	34	25	3	5	6	1	31	10	23	11	17	29
264053	3	10	55	7	1	14	14	56	63	53	11	19	4	12	49	9	7
264056	4	10	57	7	1	15	14	57	64	51	11	19	4	12	49	9	8
264057	4	11	57	7	1	15	14	61	63	53	11	20	4	12	49	8	8
264069	7	16	69	12	2	22	20	64	73	63	13	27	8	22	62	18	19
264081	10	26	76	16	8	29	23	70	76	71	13	36	8	28	65	26	25
264110	13	43	81	17	13	41	27	77	71	75	11	55	13	40	71	27	30
264129	17	45	90	21	13	49	28	88	59	65	10	63	19	42	73	31	36
264132	18	48	90	20	13	49	28	88	65	69	10	66	18	41	79	33	35
264135	18	45	95	17	13	46	31	91	64	63	10	67	16	40	79	31	34
264136	18	49	99	19	13	48	32	91	56	65	10	66	19	43	79	34	35
264157	20	54	97	21	14	55	39	95	54	72	11	76	18	49	84	38	40
264162	21	54	109	22	14	53	33	92	56	73	7	77	19	48	86	38	42
264225	23	72	91	24	14	67	43	87	44	63	3	93	24	54	78	44	37
264279	18	67	89	20	16	56	45	59	43	73	5	76	15	43	70	40	34
264396	10	49	77	25	16	48	35	81	77	62	9	55	14	28	63	42	32
264408	11	46	74	25	17	44	37	73	78	58	8	61	14	29	58	41	32
264428	16	55	76	37	17	53	38	79	75	52	12	67	18	26	67	46	41
264462	14	65	63	33	18	63	37	64	64	46	9	65	19	29	65	46	46
264525	15	77	78	31	27	81	44	76	56	59	7	62	24	35	74	43	52
264703	18	63	85	20	22	68	39	78	63	70	6	53	16	35	54	43	44
264734	21	66	88	16	25	77	33	75	58	63	6	52	16	39	48	41	45
264949	21	44	56	16	27	64	43	53	68	58	8	61	9	47	65	35	40
265080	18	55	50	18	16	50	31	45	61	39	12	67	17	39	56	42	34
265250	20	42	42	18	15	38	31	38	32	37	3	47	8	33	43	44	30
265326	7	20	18	6	5	12	10	18	21	15	3	17	2	13	24	15	10
265386	7	17	20	7	6	20	14	15	21	5	2	18	2	16	15	13	11
265387	8	16	19	6	7	17	15	15	19	7	2	18	2	15	15	14	11
265388	8	17	21	7	7	20	16	15	20	7	2	20	2	15	15	14	11
265438	18	39	59	17	13	41	32	47	44	32	3	48	8	38	35	40	23
265634	4	14	10	4	6	13	8	9	10	6	2	10	7	13	17	12	13
265636	5	14	8	3	7	14	8	11	11	8	2	15	6	15	17	11	12
265654	2	12	13	10	3	20	7	12	18	13	2	20	4	11	23	10	13
265656	2	12	13	9	3	19	7	13	18	13	2	19	4	11	22	9	12
265659	3	16	14	9	7	21	8	11	23	14	2	21	4	14	26	12	12
265962	24	79	73	34	33	94	47	64	57	46	9	65	22	57	59	79	67
265977	32	91	79	38	28	83	56	66	59	56	11	74	25	67	68	74	72
266001	29	72	58	37	19	66	52	47	48	37	10	66	18	54	65	56	66
266004	30	75	52	37	19	72	56	47	48	40	10	69	18	55	65	58	68
266007	29	74	55	39	17	71	58	49	53	39	11	71	18	55	64	60	66
266025	35	78	53	34	18	63	61	46	58	38	11	66	15	51	63	50	60
266236	16	63	78	35	32	95	50	68	57	47	7	78	27	67	62	35	66
266565	24	77	75	30	26	85	56	89	53	60	14	86	22	78	59	52	51
266856	13	62	85	30	18	89	59	68	47	59	17	78	19	82	87	56	59
267001	18	39	56	17	18	89	52	52	43	45	14	68	17	54	75	66	60
267002	17	37	59	16	17	88	54	55	42	46	16	66	17	54	75	61	58
267152	22	48	52	17	22	71	53	65	46	35	19	64	22	65	44	51	30
267170	23	55	54	18	19	71	57	61	40	40	16	66	19	74	41	47	33
267175	23	57	55	19	17	68	54	63	46	39	15	69	20	75	41	49	33
267191	17	46	49	15	13	69	55	57	43	39	17	54	18	61	39	39	34
267245	13	54	51	17	19	66	44	54	42	40	11	63	19	51	50	39	45
267705	2	6	3	1	2	12	7	7	17	12	12	5	4	12	9	3	1
267800	8	9	8	1	6	17	10	15	32	20	7	12	4	10	15	10	11
267821	8	10	10	2	8	18	10	17	32	23	8	16	6	13	21	10	15
267925	9	28	31	9	12	21	37	26	36	27	8	38	15	39	43	29	36
267926	9	28	31	9	11	20	36	26	36	26	8	39	15	40	43	28	35
267928	9	28	31	8	12	20	38	26	33	27	8	38	18	40	43	29	34
267971	7	27	28	8	11	16	34	24	27	29	7	36	20	43	37	26	31
268007	4	22	23	6	9	10	21	22	29	23	5	25	18	40	30	23	17
268013	4	23	23	6	8	11	22	21	29	24	5	25	18	39	32	26	18
268058	2	20	8	3	7	10	16	12	18	12	6	15	13	21	9	14	7
268063	2	20	8	4	6	12	15	11	19	13	8	14	13	19	9	15	8
268070	2	13	8	3	6	10	13	11	18	13	8	13	11	18	9	14	7
268072	2	14	10	3	6	11	14	11	18	12	8	13	11	18	10	14	7
268073	2	14	10	4	6	11	13	11	18	12	8	13	12	18	10	14	7
268081	1	13	9	2	3	7	9	11	18	10	8	11	9	12	10	10	5
268082	1	13	10	2	1	8	9	11	20	10	8	11	9	12	10	9	5
268136	1	10	8	1	2	6	9	7	7	6	10	7	4	4	3	7	4
268149	1	9	7	1	2	5	9	6	7	9	9	7	2	2	3	4	3
268327	2	4	1	2	4	19	9	1	2	4	1	13	8	15	1	8	5
268396	4	8	5	4	7	41	26	8	5	4	4	30	16	28	9	14	15
268453	5	29	9	10	17	46	36	16	4	10	3	38	21	32	10	21	20
268456	5	30	12	11	20	46	39	19	6	11	6	42	21	38	13	24	22
268459	5	30	11	10	18	46	39	21	6	11	6	41	20	36	12	23	23
268534	13	49	41	24	26	48	40	40	28	26	12	47	17	53	33	29	40
268720	13	37	48	10	26	50	38	27	24	26	9	36	12	52	38	44	29
268731	17	40	46	11	27	54	40	27	24	28	9	36	13	57	42	47	30
268738	16	38	49	12	24	55	44	25	22	32	8	39	11	54	33	49	27
268739	16	41	49	10	24	56	42	26	21	30	9	35	10	49	37	47	28
268759	15	37	54	12	22	61	42	22	20	27	9	41	13	58	29	44	27
268825	13	29	45	20	14	45	37	19	21	26	11	37	14	42	28	35	31
268894	12	36	42	33	18	61	43	22	37	23	9	51	18	35	27	38	34
269336	20	63	82	28	29	87	59	48	72	52	8	68	19	62	68	59	35
269711	12	47	80	34	23	70	52	52	57	48	14	60	16	56	59	60	45
269713	11	46	69	36	22	77	53	47	53	38	11	58	17	56	48	55	44
269716	13	46	78	35	19	70	50	53	56	40	14	53	17	58	57	54	40
269729	12	42	71	34	22	69	56	52	57	39	11	55	17	59	51	48	40
269843	10	29	48	18	20	47	23	50	39	34	7	42	19	36	38	29	26
269857	10	28	43	15	20	45	23	48	38	28	7	39	15	36	37	34	25
269871	9	23	35	15	20	42	21	42	34	28	6	37	15	30	34	32	24
269922	4	13	15	9	4	22	11	15	16	9	6	22	8	16	11	17	11
269930	4	12	16	9	4	23	12	14	16	9	6	22	8	16	9	17	11
269936	4	12	16	9	4	22	12	16	16	10	5	21	8	13	9	17	11
269942	4	11	15	8	4	22	10	16	17	8	5	21	8	14	9	17	10
269960	2	15	14	8	4	26	15	13	18	7	5	19	4	15	8	16	11
269990	3	18	8	5	2	20	19	7	13	3	4	12	1	15	5	15	10
269999	1	19	6	5	3	18	17	6	12	3	4	14	1	14	5	14	9
270038	1	17	4	3	4	18	17	6	12	5	4	15	3	18	3	13	8
270071	1	15	3	1	3	13	16	4	6	4	1	13	2	15	3	9	4
270077	1	14	3	1	3	12	19	4	5	4	1	12	2	16	3	7	3
270080	1	15	2	1	3	12	19	3	6	4	1	11	2	15	2	8	4
270128	1	6	1	2	2	10	10	2	5	3	1	9	2	9	2	7	3
270311	5	15	6	3	9	30	22	5	2	3	7	21	4	19	4	17	18
270314	5	15	6	3	9	29	22	5	2	3	6	20	4	19	4	17	18
270406	5	14	11	3	11	25	18	6	3	3	9	19	4	16	5	16	16
270447	2	9	8	2	4	12	3	3	1	3	10	9	4	6	2	4	9
270448	3	9	8	2	4	12	3	3	1	3	11	9	4	6	3	4	9
270452	3	9	6	2	4	10	3	3	1	1	11	8	3	5	1	4	9
270458	2	6	5	2	4	7	2	3	1	1	11	5	2	4	1	3	4
270528	1	6	9	1	2	7	1	5	1	2	16	4	2	2	2	1	2
273421	11	19	75	15	10	13	15	98	61	44	6	22	5	21	69	24	16
274161	11	13	20	11	14	27	15	24	18	13	4	27	7	17	9	8	12
274162	11	13	20	11	15	27	14	23	18	13	4	27	8	19	9	7	12
274496	9	18	12	5	7	20	7	15	10	12	6	20	3	9	18	6	8
274509	8	16	13	4	8	19	10	14	9	12	6	15	4	7	15	6	9
274746	9	14	9	4	10	20	13	16	28	26	5	19	9	21	14	9	7
275626	1	4	12	1	1	10	4	21	14	19	18	1	2	5	22	3	4
275635	1	7	21	1	1	12	6	24	19	19	18	3	3	9	30	5	4
275641	2	9	22	2	1	12	6	27	19	21	17	4	3	9	30	5	4
275647	2	11	22	2	1	13	7	28	20	21	15	4	3	10	30	5	4
275659	2	10	22	3	2	11	7	30	21	21	12	5	3	10	35	5	4
275677	2	11	22	3	3	13	7	32	22	21	13	5	3	12	36	6	5
275686	2	12	23	3	3	12	7	32	23	21	13	6	3	13	35	6	5
275701	4	16	23	3	3	15	8	34	26	22	10	6	3	16	35	8	6
275704	4	17	23	5	3	17	9	34	27	22	10	10	4	17	35	9	6
275710	4	16	23	4	3	15	8	34	27	23	9	9	4	15	35	8	5
275734	5	18	24	7	3	24	11	37	28	24	8	13	6	19	37	12	8
275778	4	17	26	8	2	16	9	19	21	11	6	20	5	20	23	14	6
275797	3	13	16	8	2	17	7	12	14	9	7	20	7	18	16	14	7
275962	11	30	28	10	18	26	24	30	26	35	7	10	7	23	37	13	5
275971	16	28	33	10	20	31	22	35	29	38	10	14	7	27	46	14	5
276001	21	36	30	15	19	35	27	34	28	37	9	24	9	25	39	17	12
276003	22	37	35	14	19	38	29	36	31	40	9	25	11	31	41	21	15
276021	18	41	37	17	19	42	32	35	29	40	9	25	11	32	38	20	13
276029	16	45	41	17	21	42	32	39	29	46	8	27	12	32	40	19	15
276101	19	52	54	23	31	53	33	45	35	51	11	35	17	34	46	30	25
276112	18	43	51	20	26	51	35	40	31	50	13	37	18	33	50	31	28
276165	14	35	40	13	26	45	24	48	34	42	15	34	18	29	43	19	26
276234	20	43	45	7	17	41	30	64	33	35	15	61	20	42	48	31	35
276244	18	35	41	5	15	42	24	56	27	33	15	59	15	42	47	27	35
276247	19	38	45	8	15	42	28	57	28	36	17	61	14	44	46	27	38
276324	19	65	65	21	26	59	37	72	46	51	11	84	18	59	58	47	47
276336	17	62	58	23	27	59	34	72	46	50	11	81	16	61	51	42	48
276347	21	65	61	24	28	59	34	75	47	59	14	88	17	69	55	47	50
276349	21	65	61	25	28	59	34	76	50	59	14	89	18	67	58	46	50
276373	16	66	52	23	33	62	35	76	50	58	11	89	17	68	55	45	49
276397	20	76	56	30	33	62	35	73	51	59	9	80	23	59	59	48	43
276420	23	75	52	30	31	67	36	59	51	60	11	85	24	62	55	50	42
276428	21	63	55	26	27	67	29	60	49	65	9	67	23	58	58	45	37
276439	22	63	52	28	25	69	33	62	48	65	11	62	23	61	64	53	38
276554	24	65	55	25	17	85	37	54	47	46	8	60	18	46	54	46	36
276555	24	66	57	25	17	85	36	54	48	48	9	59	19	45	58	46	36
276686	16	53	50	33	18	73	22	50	47	62	9	50	17	49	45	34	28
276695	17	52	47	31	16	71	23	50	48	61	9	48	18	48	45	35	25
276711	15	41	40	23	11	57	22	49	39	59	5	43	16	40	39	29	20
276720	12	41	39	21	13	55	18	44	41	58	6	37	16	35	39	31	17
276757	6	14	26	7	7	30	9	22	19	20	2	24	4	21	21	16	13
276777	4	14	18	7	7	27	6	18	16	17	1	16	3	18	19	11	12
276799	3	1	15	4	3	13	2	6	8	16	1	11	1	1	11	8	4
277252	4	17	66	3	3	14	9	80	81	64	9	14	3	13	68	6	12
277279	4	15	61	6	4	15	9	75	69	59	7	15	4	10	71	10	11
277283	4	16	60	6	4	17	8	73	72	57	7	15	5	12	69	11	10
277309	9	21	60	6	4	25	9	77	66	55	8	24	5	16	55	19	12
277336	7	21	59	14	2	34	12	76	68	52	9	31	6	18	63	21	15
277341	7	20	65	15	2	32	14	80	76	56	7	35	6	18	66	24	17
277382	7	21	65	18	5	37	29	78	67	61	7	43	8	24	75	35	29
277428	16	40	76	21	4	40	43	75	52	54	7	53	9	36	82	40	33
277468	13	36	75	18	5	36	46	68	58	58	8	46	7	39	99	31	37
277494	11	33	72	12	4	23	32	60	50	61	8	31	4	32	98	21	27
277495	11	33	76	11	4	23	31	62	51	62	8	27	4	31	103	18	26
277509	9	37	77	8	4	25	30	63	49	65	14	25	4	30	100	14	25
277525	16	48	74	9	6	40	38	68	50	64	16	36	7	46	94	20	27
277582	8	34	75	7	4	35	23	82	57	73	16	26	6	32	92	13	22
277584	7	34	62	8	4	31	21	78	52	69	13	18	4	28	89	11	19
277857	7	23	71	6	7	18	16	62	51	49	15	20	5	14	53	12	19
277860	7	24	71	6	7	18	16	58	51	44	15	20	6	14	50	12	19
277956	25	57	63	29	15	70	48	38	53	48	17	36	15	69	43	35	45
277959	25	58	65	30	15	69	52	38	54	45	17	37	15	70	42	34	47
278202	23	79	90	18	35	101	60	47	73	55	14	66	27	54	64	56	55
278338	18	66	69	35	14	90	40	52	55	72	15	53	19	60	78	62	67
278487	12	55	72	26	20	53	38	52	65	62	12	50	23	53	74	47	42
278523	19	50	82	21	21	51	37	54	68	59	13	46	26	53	78	49	36
278583	29	58	82	22	20	53	50	54	69	59	11	45	21	40	63	61	39
278682	19	36	88	11	11	32	32	70	63	70	11	32	13	25	61	39	21
278691	17	31	91	7	10	34	28	81	73	73	12	26	12	22	59	29	19
278697	13	21	87	6	9	24	19	76	70	66	11	20	12	18	55	25	17
278707	6	17	82	4	9	18	16	75	66	67	13	14	11	19	53	16	11
278729	1	14	77	2	8	10	8	69	62	70	12	13	10	13	50	13	9
278730	1	14	83	2	8	9	8	75	65	67	12	13	10	11	54	13	9
278736	1	11	76	1	5	5	8	71	64	68	14	10	10	7	49	6	3
278775	1	14	84	1	6	21	13	70	74	64	12	6	4	2	66	12	9
278780	3	18	86	4	5	19	11	70	77	67	12	6	5	3	70	16	10
278784	3	17	90	4	7	20	15	70	77	66	13	7	5	4	71	15	10
278799	5	24	82	3	8	21	16	69	73	63	12	8	6	6	69	16	11
279078	5	24	86	11	11	11	9	54	28	49	20	28	6	15	78	11	10
279084	5	24	88	11	11	12	8	58	31	54	22	25	6	15	80	12	11
279114	5	19	92	6	9	11	9	60	37	53	19	20	6	14	84	10	10
279177	3	7	107	4	6	4	3	64	44	50	11	9	2	7	82	6	7
279183	3	7	104	4	6	5	3	66	42	51	11	9	2	6	88	6	6
279339	11	22	79	10	4	16	11	97	52	60	17	17	4	14	81	14	14
279384	9	38	67	14	6	22	10	82	48	49	16	24	5	19	74	16	18
279423	17	54	72	24	13	40	17	77	44	41	14	33	6	23	63	22	35
279442	18	57	69	23	15	44	22	77	44	37	12	36	6	26	55	27	35
279488	14	57	66	25	14	66	19	56	49	31	12	40	7	33	55	34	26
279573	18	46	71	23	14	70	26	62	63	56	14	42	7	32	77	45	24
279600	19	51	80	25	14	80	26	70	67	61	15	47	8	36	89	48	33
279639	12	28	81	17	11	46	18	63	57	54	10	27	4	15	75	28	27
279660	7	16	81	12	8	38	12	57	40	48	7	21	3	12	74	17	19
279673	4	15	80	11	6	32	12	61	42	44	6	18	1	10	77	15	16
279678	3	15	92	11	6	30	12	63	44	51	7	19	1	10	85	14	14
279714	1	8	78	5	1	21	5	54	47	53	6	10	1	5	73	7	7
279870	4	4	33	2	2	5	3	30	34	44	20	15	2	16	48	8	6
279888	3	4	29	4	3	7	3	32	29	35	18	14	3	16	35	10	8
279909	4	4	32	4	3	6	3	40	25	35	14	16	3	17	43	10	8
279972	6	17	36	10	2	9	9	34	19	27	6	14	5	13	40	19	8
279978	4	19	39	14	5	14	16	41	22	30	6	20	7	17	46	20	13
280020	6	28	32	17	10	26	26	40	25	29	5	17	6	11	37	25	14
280028	6	28	35	18	11	26	28	43	19	31	6	19	6	14	36	25	14
280038	10	32	36	20	11	29	33	41	20	30	9	23	7	22	37	26	17
280041	9	32	38	20	12	30	34	42	28	31	10	23	8	23	37	28	18
280050	12	33	35	20	12	29	38	37	33	32	9	24	8	24	33	34	19
280080	11	40	25	21	16	36	49	35	39	31	13	35	11	35	35	43	25
280128	12	39	40	19	19	41	48	43	57	37	9	37	11	37	45	40	29
280151	10	39	46	14	20	45	46	43	62	37	11	40	14	41	48	40	28
280159	15	40	47	14	22	47	44	42	65	37	12	43	13	42	51	40	28
280175	14	40	43	15	19	44	44	39	64	39	11	44	13	43	46	34	25
280176	15	40	46	14	20	45	44	42	67	40	11	47	13	41	51	37	27
280240	12	44	47	20	22	58	32	37	48	38	11	48	20	38	48	31	31
280323	16	57	36	28	22	56	36	51	33	47	13	61	19	53	60	51	48
280326	15	59	35	28	24	60	37	50	37	51	13	60	22	55	58	51	48
280406	15	58	48	24	19	60	31	63	50	59	10	57	18	57	59	44	44
280449	11	63	59	16	21	57	30	58	66	46	14	57	18	51	65	37	39
280499	22	70	58	12	18	66	29	56	61	47	12	55	16	62	75	35	42
280571	20	64	47	16	14	49	29	43	45	39	8	47	11	45	68	40	37
280596	17	47	34	20	9	45	28	28	27	34	5	34	5	41	50	33	30
280598	18	43	32	19	9	43	27	28	26	36	6	33	5	37	49	31	26
280601	17	46	30	20	9	41	25	26	26	33	5	31	4	36	45	28	25
280658	4	24	10	11	5	13	15	11	10	17	3	19	2	13	18	18	11
280661	4	24	11	11	5	13	14	11	10	17	4	19	2	14	19	17	11
280672	3	19	8	9	2	12	9	10	8	12	3	16	1	11	18	12	7
280675	3	16	8	9	1	11	9	7	7	11	3	15	1	11	15	12	6
280676	3	17	8	9	1	11	9	7	7	11	3	15	1	11	16	12	6
281168	3	9	27	10	3	17	7	21	26	23	2	23	1	4	19	6	11
281169	3	8	29	10	3	17	7	22	27	24	2	23	1	4	20	6	11
281225	5	4	10	9	2	11	5	4	7	6	1	12	1	3	4	4	7
281235	5	4	10	9	2	11	5	4	6	6	1	12	1	3	6	4	7
281253	5	4	10	9	2	11	5	4	6	6	1	12	1	3	6	4	7
284087	1	8	6	4	3	2	4	4	4	9	1	9	5	6	1	7	5
284177	23	45	44	13	23	39	41	54	39	59	13	56	23	41	31	45	40
284233	26	48	65	11	29	62	47	67	55	62	16	67	24	46	52	48	53
284811	21	53	69	14	26	67	45	61	52	52	8	52	19	34	59	30	37
284862	25	60	79	14	24	89	50	66	58	52	9	65	19	37	67	38	42
284884	22	48	69	18	13	81	42	58	50	51	4	52	16	32	56	34	51
285105	16	46	49	20	13	54	31	48	65	27	3	58	15	45	44	33	34
285141	14	40	57	31	15	54	28	51	65	39	5	62	23	41	53	30	34
285214	20	36	71	33	20	73	45	63	66	46	9	59	21	38	57	35	33
285336	28	43	67	23	18	61	35	55	73	52	11	48	25	47	55	44	49
285523	17	64	81	29	24	92	54	54	59	49	15	50	25	63	41	43	54
285560	19	43	76	25	17	76	45	44	52	48	15	62	20	59	36	36	52
285762	24	70	79	20	27	80	37	70	51	54	19	54	23	42	86	62	41
