site_id	ASM_52	ASM_2	ASM_50	ASM_44
1389327	22	39	31	54
1389414	28	25	25	67
1389511	32	35	20	41
1389593	33	31	26	45
1389607	34	41	31	40
1389622	32	44	34	46
1389624	35	51	31	51
1389627	37	48	36	58
1389631	33	44	30	55
1389761	54	40	29	96
1389774	56	37	23	98
1389779	61	40	28	95
1389780	61	40	30	98
1389782	56	38	26	91
1389819	48	39	23	84
1389912	45	45	26	69
1389913	46	47	27	70
1389914	44	41	25	61
1389971	44	42	26	54
1389973	42	37	18	57
1390015	31	40	23	46
1390016	30	38	23	47
1390165	30	25	34	65
1390166	30	24	32	64
1390296	42	28	40	64
1390310	50	29	41	60
1390384	51	29	51	87
1390640	49	41	37	73
1390706	37	41	29	85
1390781	43	37	37	77
1391058	29	60	42	39
1391096	17	35	31	24
1391097	17	36	31	24
1391098	17	35	29	24
1391113	10	16	19	10
1391253	8	8	8	21
1391320	17	18	15	37
1391558	28	35	41	55
1391606	37	41	43	64
1391880	14	16	16	17
1391938	9	18	13	27
1391939	8	18	14	28
1391942	12	20	13	27
1391961	16	24	20	32
1391969	20	28	18	32
1392172	37	21	31	66
1392394	31	46	30	60
1392439	32	34	31	40
1392475	49	39	29	50
1392522	41	35	34	49
1392624	13	27	12	25
1392625	14	29	11	25
1392695	20	41	14	25
1392750	50	65	29	53
1392875	53	53	29	62
1392908	51	51	29	62
1393080	33	50	21	39
1393082	34	52	23	39
1393134	26	36	26	38
1393238	38	54	29	67
1393349	49	54	29	65
1393357	51	56	29	60
1393485	42	64	45	68
1393635	32	32	21	80
1393678	43	46	27	73
1393693	44	48	28	74
1393776	37	57	35	64
1393779	43	58	29	67
1393839	47	51	31	61
1393842	45	54	34	65
1393846	47	53	38	61
1393948	24	27	34	41
1394025	4	6	6	12
1394026	5	7	2	14
1394027	5	7	3	14
1394028	5	7	4	13
1394029	5	7	5	13
1394030	5	6	3	7
1394031	2	5	2	3
1394034	4	2	3	3
1394036	4	2	6	2
1394053	7	10	8	8
1394068	10	15	11	14
1394069	11	15	10	14
1394084	12	24	11	22
1394110	17	28	22	31
1394111	18	29	20	32
1394325	37	40	40	61
1394329	34	39	38	55
1394331	35	41	43	60
1394357	37	41	36	59
1394660	44	35	32	53
1394662	43	34	32	55
1394663	42	34	35	54
1394732	24	28	28	51
1394734	25	28	27	49
1394735	21	25	24	48
1394804	15	14	15	33
1394810	11	13	14	31
1394933	1	4	4	11
1394934	1	4	4	12
1394935	1	4	4	11
1394941	1	4	7	17
1395074	48	36	33	73
1395092	49	34	31	59
1395093	51	33	33	61
1395219	36	49	50	58
1395261	36	50	45	64
1395263	37	49	49	64
1395280	37	39	44	60
1395333	37	49	32	69
1395342	37	48	33	67
1395594	39	35	34	50
1395671	36	52	41	44
1395716	39	64	39	43
1395760	37	61	38	44
1395770	42	63	44	42
1395899	39	31	35	48
1395919	35	24	27	47
1395920	35	24	29	46
1395922	31	24	27	46
1395933	28	21	23	50
1396503	15	9	9	18
1396505	16	9	12	20
1396520	19	13	24	35
1396523	21	16	27	36
1396526	22	21	24	36
1396658	21	39	36	54
1396671	28	41	31	55
1396744	44	35	39	64
1396820	43	29	37	65
1396934	23	19	21	44
1396962	33	28	19	44
1396963	32	28	17	44
1397028	45	37	20	51
1397042	42	34	20	48
1397048	48	33	21	48
1397057	47	35	22	49
1397113	46	37	29	43
1397198	45	39	33	55
1397220	44	35	28	58
1397226	46	35	24	61
1397237	50	33	24	57
1397262	50	33	26	61
1397375	48	45	35	70
1397428	47	48	28	77
1397432	37	38	22	71
1397543	3	4	2	2
1397544	29	56	18	66
1397596	20	41	17	47
1397942	30	39	35	56
1397959	32	42	35	51
1398011	14	23	17	25
1398012	14	24	19	25
1398262	14	21	10	44
1398263	16	21	10	44
1398285	15	21	11	44
1398332	11	12	8	28
1398601	7	8	12	12
1398917	31	27	17	47
1399453	30	36	53	85
1399525	45	46	51	93
1399790	51	37	33	43
1399913	50	35	29	45
1399964	52	55	30	50
1399965	52	55	33	49
1399968	50	58	34	47
1400027	55	70	41	67
1400177	36	35	29	63
1400358	29	24	23	32
1400393	23	22	20	25
1400550	24	20	14	37
1400570	28	23	12	36
1400627	36	32	21	56
1400703	47	43	37	61
1400760	51	48	34	58
1400774	50	46	35	57
1400817	46	49	30	53
1400825	52	53	37	57
1400858	36	46	26	58
1401049	26	28	34	60
1401141	36	33	31	40
1401199	40	32	31	41
1401207	39	32	26	44
1401208	42	33	29	46
1401209	42	32	29	45
1401228	37	34	23	41
1401229	34	34	22	39
1401230	37	33	23	41
1401349	40	63	27	47
1401357	40	65	36	54
1401358	38	66	37	54
1401359	34	63	30	52
1401384	38	70	32	52
1401446	34	54	27	55
1401554	31	40	17	47
1401696	43	61	30	62
1401777	23	48	29	47
1401832	30	46	33	47
1401833	31	46	32	47
1401835	26	37	30	42
1401912	31	41	29	68
1401983	37	46	43	73
1402336	22	7	13	30
1402341	23	7	12	30
1402607	14	9	12	17
1402635	24	16	16	29
1402694	46	32	44	62
1402720	48	31	48	65
1402732	42	31	40	60
1402806	39	37	47	73
1402853	40	34	33	62
1402910	35	40	35	55
1402913	37	39	32	45
1402916	39	34	29	44
1402931	41	32	36	42
1402955	41	34	31	38
1402956	39	33	27	39
1402957	41	34	30	38
1403071	40	28	21	47
1403118	43	27	30	41
1403317	35	43	28	74
1403318	33	44	32	75
1403319	32	44	32	73
1403468	30	29	30	47
1403469	34	28	32	49
1403525	33	34	34	34
1403635	28	37	32	44
1403941	32	48	30	43
1403981	31	42	23	41
1403984	33	40	23	40
1403986	33	40	23	40
1404040	33	33	22	42
1404042	36	33	23	44
1404161	34	24	29	49
1404238	33	21	28	50
1404239	35	22	32	50
1404298	43	30	25	65
1404480	44	23	30	52
1404481	44	24	33	53
1404544	41	38	26	43
1404547	49	41	30	46
1404548	49	41	27	47
1404549	49	41	28	47
1404551	47	43	25	47
1404630	45	64	32	52
1404694	38	56	31	51
1404698	35	54	37	52
1404699	33	57	37	50
1404700	36	54	34	51
1404814	36	40	35	57
1404827	38	41	41	56
1404848	43	40	41	75
1404850	47	37	34	73
1404860	41	36	28	69
1404902	50	35	22	61
1404911	47	32	19	60
1404914	49	33	24	59
1404916	46	32	25	64
1404967	51	42	32	65
1405028	35	48	42	51
1405177	45	49	28	56
1405178	47	51	29	59
1405358	25	35	27	57
1405406	13	21	20	37
1405411	11	23	23	39
1405412	12	22	21	36
1405441	5	11	8	13
1405442	5	11	8	13
1405954	10	13	9	15
1405956	9	12	10	15
1405957	10	12	9	14
1405958	10	12	10	17
1405959	10	13	12	17
1406241	48	39	23	60
1406341	50	34	27	46
1406353	53	35	23	47
1406588	11	13	9	26
1406650	1	4	5	9
1406706	7	16	2	18
1406799	43	41	16	52
1406879	57	42	29	56
1407673	35	29	25	45
1408253	10	20	13	26
1408268	16	24	20	30
1408343	40	46	46	64
1408715	70	62	37	98
1408716	67	61	42	98
1408717	66	61	41	99
1408829	52	47	22	69
1408858	51	46	29	60
1408901	44	56	26	55
1408921	46	52	30	82
1408922	45	52	28	83
1408923	48	55	32	83
1409055	51	49	39	83
1409057	48	48	32	79
1409069	51	47	32	66
1409071	52	50	37	67
1409073	51	47	31	66
1409076	44	43	28	51
1409077	45	43	32	53
1409078	44	43	31	49
1409151	38	42	40	44
1409160	37	39	40	40
1409268	33	30	42	49
1409269	36	32	47	48
1409271	39	31	49	50
1409273	37	31	45	48
1409420	33	38	28	46
1409421	32	40	31	47
1409583	23	37	29	55
1409597	20	27	22	46
1409598	21	30	24	55
1409688	28	34	24	64
1409784	34	41	24	48
1409786	35	40	28	48
1409839	44	41	25	59
1409841	44	41	26	59
1409932	42	32	35	82
1410070	42	25	27	51
1410071	41	26	32	53
1410114	42	29	36	50
1410218	50	39	51	54
1410219	46	38	47	54
1410220	52	40	49	56
1410222	52	40	47	56
1410357	46	46	32	60
1410486	35	46	30	65
1410498	33	36	27	54
1410514	41	38	32	65
1410578	56	32	27	84
1410615	54	29	31	71
1410618	56	29	32	78
1410619	56	28	27	70
1410697	51	25	36	71
1410698	53	26	37	74
1410702	62	34	33	85
1410848	39	28	30	64
1410849	35	28	30	65
1410850	38	27	32	62
1410852	28	20	32	51
1411011	23	33	27	43
1411041	32	41	32	52
1411181	48	34	38	54
1411184	51	33	40	56
1411187	51	34	36	55
1411190	47	37	39	56
1411301	30	44	31	66
1411337	29	46	34	55
1411665	58	51	36	48
1411857	57	42	42	58
1412009	44	30	31	39
1412291	37	42	28	42
1412303	36	41	25	40
1412332	38	50	34	52
1412365	36	71	30	57
1412421	44	60	33	63
1412504	44	48	41	65
1412726	65	61	35	64
1412759	62	57	37	68
1413018	45	56	39	56
1413210	46	42	23	81
1413211	4	7	1	4
1413263	55	43	26	72
1413277	47	40	24	64
1413475	43	37	31	65
1413476	44	37	35	65
1413480	46	38	37	65
1413487	40	32	28	62
1413499	41	32	34	61
1413504	45	34	35	62
1413584	39	38	37	71
1413589	43	44	38	72
1413590	42	43	37	70
1413850	41	60	29	68
1413865	44	61	28	67
1413893	43	57	31	63
1413960	59	56	36	83
1414224	41	41	26	57
1414225	41	43	31	56
1414226	41	45	30	56
1414260	39	37	27	61
1414261	38	35	25	60
1414341	39	29	17	51
1414412	24	28	21	43
1414432	20	22	20	30
1414453	15	20	15	24
1414491	6	10	7	13
1414492	6	10	7	17
1414510	5	8	5	12
1414524	4	7	4	10
1415020	21	33	22	38
1415200	33	38	31	45
1415487	45	45	24	44
1415512	50	55	32	48
1415513	50	55	32	49
1415637	41	52	29	48
1415642	34	42	26	48
1415665	33	38	30	46
1415704	38	35	21	44
1415723	34	36	24	44
1415789	34	39	32	44
1415793	34	37	30	44
1415934	34	39	25	56
1415935	34	39	32	56
1415937	36	42	32	64
1416016	28	37	28	68
1416403	44	33	29	64
1416415	39	41	33	63
1416590	47	31	40	59
1416591	44	31	42	59
1416592	43	31	44	61
1416593	44	31	48	61
1416608	49	30	40	60
1416721	44	37	29	46
1416788	18	23	12	25
1416793	19	24	16	24
1416841	2	4	5	4
1416846	3	2	1	1
1416918	14	16	13	19
1416941	20	20	18	37
1416943	15	20	17	37
1417087	34	49	34	61
1417113	41	46	31	59
1417347	29	41	28	69
1417392	34	42	40	71
1417472	51	54	39	56
1417478	53	58	42	58
1417595	62	61	32	59
1417881	3	7	5	9
1417887	50	31	28	37
1417889	51	32	27	38
1418003	35	27	23	60
1418122	41	45	29	55
1418123	39	46	27	54
1418212	45	36	29	55
1418271	28	31	35	57
1418446	13	38	11	34
1418447	13	39	14	35
1418471	17	36	16	37
1418472	17	35	15	37
1418473	21	37	15	42
1418474	21	36	15	41
1418536	34	35	17	58
1418597	29	25	20	44
1418605	27	21	16	36
1418620	26	20	15	36
1418623	22	17	14	33
1418624	18	16	15	33
1418719	3	4	3	1
1418720	4	4	3	6
1418721	2	4	3	5
1418723	3	4	3	5
1418724	3	4	3	5
1418725	2	4	3	5
1418728	2	3	3	7
1418731	2	4	4	6
1418774	16	12	10	17
1418854	41	30	23	47
1418890	41	32	25	54
1418964	19	18	12	26
1419030	13	25	13	22
1419036	14	25	14	25
1419037	13	25	11	24
1419077	18	30	15	22
1419079	19	31	16	24
1419091	22	31	15	24
1419385	37	36	35	47
1419386	36	37	33	47
1419523	47	33	33	69
1419535	44	28	30	61
1419536	44	28	28	61
1419606	31	26	20	41
1419607	31	26	22	41
1419608	31	25	22	39
1419609	31	27	20	38
1419648	35	40	27	54
1419651	39	43	29	52
1419654	31	40	19	46
1419656	31	40	18	46
1419657	31	40	22	47
1419804	44	53	29	63
1419810	43	54	36	55
1419930	39	30	24	40
1419984	48	47	34	40
1420221	38	40	51	60
1420227	34	38	52	61
1420234	31	34	39	55
1420478	36	46	28	74
1420589	39	50	29	78
1420597	36	50	26	81
1420755	43	46	38	69
1420825	39	30	39	56
1420826	39	30	40	58
1420844	45	31	38	58
1420898	49	32	30	63
1420955	57	32	34	69
1420976	59	31	34	71
1420977	60	32	38	72
1421059	55	27	42	68
1421061	55	27	40	67
1421069	54	28	36	69
1421239	52	24	36	38
1421496	37	29	21	45
1421705	36	37	29	60
1421745	40	48	29	62
1421761	40	53	25	63
1421819	37	61	27	62
1421863	29	57	21	56
1421934	30	44	21	65
1421972	34	52	21	68
1422070	41	54	24	72
1422071	41	50	24	70
1422072	41	50	24	70
1422272	31	40	32	53
1422279	26	38	27	51
1422376	25	43	35	42
1422500	33	50	26	61
1422527	39	48	34	63
1422537	38	38	25	57
1422539	38	37	23	57
1422572	43	32	24	56
1422595	48	32	32	69
1422693	52	41	30	76
1422743	46	42	28	70
1422745	43	40	25	63
1422816	50	44	38	66
1422833	49	54	40	64
1422953	43	46	41	45
1423040	44	52	55	53
1423051	42	52	46	57
1423072	37	56	42	57
1423167	50	47	34	50
1423204	46	36	27	44
1423291	32	20	22	34
1423320	22	18	18	24
1423321	21	15	18	25
1423342	12	13	14	19
1423350	11	12	13	14
1423352	11	12	12	13
1423353	11	13	12	14
1423439	10	12	8	18
1423475	13	20	13	25
1423493	17	24	22	37
1423643	44	42	41	63
1423647	44	39	46	63
1423648	42	38	43	59
1423649	44	42	49	61
1423671	42	39	42	53
1423680	44	44	43	59
1423793	31	38	39	65
1423794	30	37	42	67
1423795	31	37	40	68
1423796	31	38	39	66
1423815	28	41	40	70
1423816	28	42	40	68
1423818	28	43	44	73
1423853	30	49	40	74
1423914	23	39	35	60
1423915	22	40	31	58
1423942	29	47	40	65
1423963	34	47	42	61
1423965	34	40	40	56
1423967	34	39	43	57
1423968	34	41	42	59
1423969	35	42	44	58
1423987	36	35	41	58
1424028	40	34	47	55
1424064	44	39	43	65
1424078	43	33	38	62
1424110	45	34	26	55
1424111	42	33	28	57
1424112	43	33	33	59
1424113	44	31	29	57
1424122	45	34	31	52
1424123	44	33	27	53
1424124	43	33	32	54
1424261	36	39	43	67
1424264	36	40	49	70
1424265	36	39	45	68
1424273	39	37	48	62
1424274	39	39	48	70
1424317	33	40	34	66
1424352	45	45	40	72
1424421	40	48	32	67
1424453	45	35	35	64
1424546	42	34	36	48
1424551	42	32	42	49
1424571	40	32	28	39
1424672	37	31	31	34
1424738	29	31	25	41
1424855	22	32	29	32
1424964	45	38	43	40
1425096	51	39	48	63
1425199	61	41	33	58
1425595	62	43	35	77
1425759	40	40	51	61
1425761	40	41	50	60
1425804	37	31	42	53
1425909	47	38	44	58
1426042	50	46	48	47
1426044	51	46	50	49
1426049	47	42	39	45
1426081	49	41	44	54
1426440	25	21	13	38
1426585	51	37	23	40
1426641	49	46	16	54
1426695	60	48	28	64
1426730	56	43	29	69
1426788	50	41	41	56
1426789	45	41	36	56
1426790	49	41	39	54
1426797	49	41	45	55
1426824	47	46	41	46
1426840	37	43	42	43
1426938	64	43	54	48
1426987	71	36	53	51
1427234	39	40	29	55
1427322	40	38	39	52
1427493	34	30	21	50
1427515	49	37	33	54
1427521	51	37	31	63
1427522	51	39	34	63
1427556	50	41	34	61
1427666	52	44	29	72
1427668	51	46	31	71
1427670	51	44	28	68
1427675	50	47	29	70
1427746	43	50	48	79
1427966	43	35	29	53
1427967	45	34	29	57
1427968	40	33	25	54
1427973	48	37	28	62
1427974	47	34	21	57
1427984	40	34	23	53
1427985	40	33	22	51
1427986	41	34	24	52
1427990	42	33	24	54
1428002	46	29	25	56
1428024	48	32	29	53
1428026	48	33	25	54
1428118	59	46	36	67
1428134	57	41	35	67
1428171	47	49	31	61
1428173	50	49	30	61
1428175	49	45	31	60
1428209	54	53	35	60
1428212	51	52	35	61
1428215	41	46	35	55
1428218	43	48	35	51
1428256	32	50	29	52
1428259	25	42	21	45
1428264	26	42	31	45
1428357	26	40	30	64
1428358	26	40	30	61
1428362	26	41	28	62
1428365	28	40	27	63
1428393	23	28	23	54
1428394	23	31	26	56
1428396	23	31	28	55
1428432	27	35	20	58
1428520	33	35	28	52
1428550	38	33	27	53
1428563	37	35	34	55
1428598	41	36	34	58
1428628	33	38	25	46
1428629	34	38	24	46
1428631	31	34	23	43
1428778	39	44	28	61
1428780	40	43	25	59
1428859	36	41	45	45
1428919	32	29	44	39
1428937	39	29	39	44
1429010	46	40	29	48
1429012	45	40	29	45
1429051	43	37	31	45
1429113	40	31	30	52
1429114	41	31	34	51
1429137	39	33	35	53
1429261	43	35	28	56
1429419	34	46	42	61
1429422	37	44	41	59
1429530	41	17	27	65
1429533	42	23	32	65
1429551	41	24	35	56
1429589	51	28	34	61
1429590	50	26	33	61
1429740	47	44	20	56
1429890	46	49	32	68
1429891	46	48	32	66
1429919	43	49	28	54
1429923	46	52	31	56
1429925	40	50	26	54
1429974	37	46	28	53
1430001	43	48	31	50
1430002	42	40	26	48
1430097	26	48	30	36
1430098	27	47	31	36
1430201	39	31	28	37
1430241	50	37	28	35
1430243	47	38	30	39
1430245	51	39	36	40
1430248	48	37	38	40
1430251	44	33	38	39
1430403	45	57	49	41
1430675	45	48	38	70
1431167	41	38	36	42
1431227	43	43	31	51
1431236	37	40	30	48
1431294	42	53	36	58
1431300	46	53	35	58
1431327	39	51	35	52
1431328	41	52	35	52
1431330	43	55	38	53
1431332	43	52	37	53
1431333	41	55	35	52
1431483	38	56	37	41
1431485	39	56	38	40
1431486	39	58	37	43
1431506	42	50	35	40
1431516	40	47	36	40
1431519	41	44	39	39
1431720	32	43	44	48
1431721	31	44	43	48
1431723	31	45	42	50
1431807	37	45	39	57
1431810	40	49	42	66
1431944	26	43	41	70
1431946	25	39	41	70
1431960	23	40	37	69
1432014	32	49	37	72
1432145	60	42	25	46
1432213	64	33	23	43
1432345	60	38	15	57
1432353	59	40	19	60
1432615	45	57	25	64
1432616	43	53	23	62
1432818	31	42	41	48
1432820	36	48	36	55
1432821	36	51	38	62
1432823	35	50	38	57
1432986	26	57	42	66
1433004	28	55	42	72
1433005	31	53	41	72
1433007	31	55	46	73
1433201	51	64	50	68
1433221	52	61	49	76
1433352	42	42	39	71
1433353	43	40	37	72
1433370	49	43	47	69
1433371	47	42	49	72
1433397	54	39	38	62
1433409	55	40	41	60
1433545	55	40	52	52
1433570	47	39	49	57
1433674	41	51	46	57
1433754	50	38	38	45
1433755	50	39	42	47
1433756	45	34	39	43
1433874	38	31	26	37
1433978	34	37	29	43
1434150	37	43	31	56
1434685	40	22	23	62
1434686	37	24	23	58
1434732	51	28	32	50
1434812	40	32	35	57
1434821	34	31	30	47
1434905	16	19	24	38
1434978	24	17	25	38
1435016	21	28	20	39
1435068	37	44	30	46
1435083	37	47	31	46
1435097	35	36	22	44
1435132	28	56	27	47
1435308	17	18	13	24
1435431	13	5	11	7
1435455	18	10	15	15
1435721	4	7	5	8
1435750	4	5	8	13
1435854	5	8	6	13
1435951	1	2	1	3
1436032	8	4	7	12
1436033	8	5	7	13
1436159	11	10	7	23
1436182	5	6	5	15
1436183	5	6	5	14
1436210	4	3	3	9
1436350	7	14	3	13
1436374	9	18	7	19
1436386	9	22	10	20
1436409	15	31	16	31
1436416	16	29	18	35
1436497	29	44	18	48
1436545	30	54	21	51
1436726	10	26	11	32
1436727	10	23	11	32
1436728	10	25	9	31
1436729	10	25	9	31
1436730	10	25	8	30
1436756	7	16	7	27
1436758	7	16	6	25
1436865	6	3	7	12
1438101	17	16	12	21
1438119	18	14	10	20
1438129	18	15	10	21
1438211	5	7	3	5
1438279	11	5	6	1
1438333	30	20	14	25
1438393	37	29	14	37
1438448	52	35	18	56
1438568	53	46	18	46
1438569	51	44	18	47
1438571	51	44	18	47
1438572	52	47	17	45
1438837	50	45	41	60
1438886	51	39	39	62
1438973	48	23	27	72
1439220	47	32	29	83
1439251	42	35	26	78
1439393	44	41	26	56
1439405	51	40	30	56
1439424	52	47	36	56
1439425	52	46	29	54
1439461	51	49	28	57
1439498	52	49	30	64
1439590	45	41	41	66
1439656	35	33	38	74
1439682	44	40	39	76
1439773	36	31	35	90
1439831	38	24	37	75
1439832	39	23	38	70
1440038	33	42	26	79
1440156	36	54	28	80
1440344	32	37	36	50
1440410	44	37	33	61
1440411	42	38	36	64
1440438	56	42	36	63
1440602	29	35	35	50
1440641	37	34	28	58
1440739	57	39	28	61
1440741	59	39	29	66
1440744	58	41	28	66
1440755	67	42	38	64
1440836	55	42	43	43
1440875	53	38	36	46
1440889	56	33	34	42
1440890	57	35	34	43
1440893	52	34	35	41
1440905	47	32	34	41
1440906	46	33	29	38
1440974	41	36	33	52
1441056	36	36	25	50
1441081	21	23	16	34
1441087	21	21	17	34
1441117	18	14	11	25
1441120	16	15	8	21
1441122	18	16	11	23
1441123	15	14	8	23
1441170	2	5	2	5
1441171	2	5	2	5
1441649	4	3	2	5
1441666	2	2	4	2
1441731	15	20	29	30
1441744	14	21	29	30
1441778	23	31	42	40
1441869	20	46	31	35
1441870	20	47	31	40
1441985	30	33	29	51
1442184	24	30	29	60
1442300	35	41	29	54
1442348	33	45	28	52
1442350	35	44	28	53
1442353	37	44	29	62
1442395	34	45	29	58
1442407	37	45	32	67
1442481	51	43	35	65
1442501	56	44	33	67
1442505	53	44	31	60
1442601	53	40	35	50
1442612	55	44	43	51
1442625	50	44	36	43
1442630	49	45	38	42
1442634	47	44	36	42
1442637	49	47	39	45
1442638	49	43	37	44
1442661	51	42	35	46
1442719	54	49	28	60
1442741	51	48	27	54
1442871	37	30	24	34
1442949	35	36	41	49
1442965	24	34	35	41
1443197	24	44	37	42
1443227	27	47	38	44
1443248	28	47	29	47
1443398	31	33	34	56
1443473	26	30	26	47
1443474	23	30	21	47
1443688	26	27	15	28
1443722	16	12	8	10
1443724	15	10	6	9
1443725	15	10	8	9
1443807	11	22	12	25
1443814	13	23	14	30
1443831	15	25	14	30
1443835	15	25	16	31
1443846	19	27	20	36
1443924	47	41	35	70
1443925	48	43	36	68
1443927	44	46	35	70
1443984	51	39	42	59
1443992	49	40	39	58
1444072	27	37	39	48
1444074	32	41	41	54
1444075	33	40	42	56
1444110	28	38	28	59
1444172	32	40	32	62
1444173	30	40	32	59
1444179	34	41	33	63
1444279	31	41	37	56
1444281	29	40	38	56
1444322	25	38	35	47
1444375	27	44	34	53
1444429	34	44	31	62
1444430	33	44	30	63
1444431	32	45	30	63
1444510	27	26	31	61
1444548	25	26	23	54
1444576	23	23	22	46
1444584	25	22	22	46
1444647	31	30	23	42
1444781	38	39	19	46
1444782	37	38	20	45
1444813	41	30	18	47
1444929	46	36	18	55
1445036	38	47	35	54
1445165	24	48	34	38
1445304	29	34	36	38
1445336	31	37	41	49
1445417	31	52	35	56
1445426	32	53	28	57
1445445	30	54	28	55
1445480	22	59	24	48
1445635	40	37	34	48
1445702	53	34	30	53
1445736	42	31	36	53
1445772	44	31	45	56
1445773	45	32	48	55
1445774	45	32	46	54
1445775	44	33	39	53
1445801	47	41	44	51
1445921	43	70	38	49
1445924	44	68	31	45
1445998	40	54	46	48
1446111	46	38	33	77
1446174	52	28	31	79
1446179	50	28	27	76
1446192	44	25	29	80
1446200	45	22	23	69
1446201	49	22	27	72
1446220	52	25	29	64
1446245	43	22	30	67
1446272	45	24	24	62
1446273	43	24	26	61
1446275	48	28	31	62
1446344	47	38	24	54
1446382	49	46	25	56
1446383	49	45	19	58
1446385	50	50	33	60
1446386	47	50	31	57
1446401	48	53	33	58
1446410	47	52	37	61
1446422	50	47	28	56
1446424	49	48	31	53
1446425	44	46	34	56
1446427	49	50	34	62
1446532	35	41	38	55
1446534	34	41	39	54
1446609	27	35	35	34
1446610	27	38	34	30
1446612	27	39	25	30
1446614	24	36	27	31
1446615	26	38	29	35
1446901	43	46	39	58
1446936	45	47	34	54
1447050	42	62	31	60
1447112	29	53	22	64
1447159	27	41	31	57
1447161	29	42	31	55
1447163	30	39	32	55
1447240	35	40	31	48
1447241	36	38	29	47
1447244	35	39	22	46
1447264	41	42	30	42
1447306	46	35	30	42
1447308	46	36	27	41
1447329	37	39	20	36
1447373	39	43	21	48
1447374	44	46	29	48
1447524	67	57	46	72
1447525	66	56	49	73
1447583	46	48	34	60
1447647	41	45	36	55
1447736	25	46	34	59
1447737	27	52	40	63
1447819	27	56	45	65
1447820	28	54	44	66
1447957	31	53	31	62
1447958	28	53	28	63
1447969	35	58	29	68
1447971	37	62	31	67
1448016	37	55	33	74
1448159	36	56	35	68
1448316	43	56	50	46
1448559	31	45	34	68
1448740	36	25	36	51
1448876	57	47	20	75
1448879	52	45	16	77
1448978	54	57	19	56
1449065	46	52	25	56
1449308	44	38	30	62
1449366	41	54	29	68
1449380	33	54	29	70
1449383	38	53	31	71
1449384	37	53	28	68
1449463	36	39	23	65
1449529	42	36	27	56
1449530	41	36	25	55
1449531	44	36	28	56
1449533	40	35	26	55
1449702	43	36	22	89
1449706	41	33	23	87
1449709	41	34	25	94
1449721	30	30	22	84
1449730	32	31	25	91
1449752	28	31	28	85
1449860	35	57	33	70
1449938	42	54	34	68
1449978	40	52	34	54
1450173	37	46	26	59
1450204	34	44	21	54
1450206	33	43	21	51
1450207	35	44	22	50
1450310	30	26	14	37
1450331	31	20	12	34
1450339	27	18	9	31
1450341	27	17	10	31
1450353	20	15	8	25
1450356	20	13	7	23
1450357	20	14	6	23
1450358	18	12	6	20
1450598	16	21	9	24
1450660	13	30	8	23
1450667	14	29	10	29
1450733	14	28	17	35
1450734	15	28	17	36
1450738	15	29	17	34
1450742	12	31	18	35
1450821	22	29	23	39
1450822	20	27	21	40
1450823	23	29	28	40
1450836	24	33	27	47
1450975	26	45	17	77
1451065	36	48	36	62
1451066	34	46	36	58
1451067	34	47	35	55
1451160	30	44	33	54
1451202	33	47	37	59
1451203	33	48	32	59
1451215	41	51	38	68
1451217	40	54	40	68
1451263	40	46	31	64
1451329	33	32	21	42
1451352	17	22	16	27
1451382	6	8	10	9
1451386	3	7	6	6
1451389	1	5	4	6
1451595	14	11	13	12
1451644	20	14	10	13
1451665	19	14	11	14
1451677	17	12	9	13
1451722	14	8	3	6
1452139	17	22	12	31
1452330	16	12	18	21
1452346	24	21	19	24
1452477	40	36	32	51
1452535	28	47	29	47
1452672	40	47	28	62
1452699	36	41	31	69
1452791	34	42	27	60
1452929	33	44	30	63
1453105	24	28	31	56
1453157	14	19	18	30
1453228	15	12	17	18
1453336	22	15	17	25
1453337	25	14	19	28
1453338	26	15	20	28
1453378	32	19	36	58
1453412	28	31	34	64
1453413	30	31	39	67
1453415	35	34	38	66
1453418	36	32	34	64
1453437	36	39	38	68
1453508	39	49	45	63
1453560	46	54	36	57
1453563	48	58	43	60
1453569	46	52	40	62
1453570	47	52	40	62
1453573	47	50	42	62
1453643	49	44	38	57
