site_id	Mock_3	Mock_6	Mock_1	Mock_5
427451	13	7	10	7
427452	14	7	10	7
427469	16	6	9	9
427481	14	6	5	7
427493	14	5	6	5
427600	16	2	8	9
427601	16	2	8	9
427739	9	7	9	13
427763	8	6	8	10
427831	9	2	5	12
429090	2	5	3	8
429194	5	8	6	12
429195	5	8	7	13
429206	8	4	8	14
429604	9	17	8	20
429668	13	13	9	12
429748	9	14	8	17
429764	8	14	10	18
429767	7	14	10	17
429806	8	11	13	21
429924	11	13	12	20
429936	11	14	12	18
429937	11	14	12	18
429947	11	11	11	16
429992	8	15	7	11
430035	5	18	7	9
430045	5	17	8	9
430153	15	2	8	18
430160	15	4	7	17
430308	6	16	12	19
430332	7	13	12	19
430334	6	13	14	18
430363	7	12	12	15
430375	8	14	12	16
430399	15	15	13	16
430458	10	10	14	9
430480	9	11	12	9
430481	8	11	12	10
430483	9	11	12	10
430485	9	10	12	11
430524	12	9	13	8
430527	12	9	13	8
430545	9	9	11	8
430553	10	9	12	10
430554	10	9	13	9
430689	5	9	10	12
430690	6	9	10	12
430691	6	8	10	11
430696	6	10	10	10
430703	4	7	8	9
430780	7	9	11	4
430839	12	5	6	7
430844	12	5	7	6
430845	12	5	7	6
430860	12	6	10	6
430862	13	6	10	5
430863	13	6	10	6
430884	14	5	13	5
430987	14	11	14	10
430995	13	10	13	10
430996	12	10	13	10
430997	13	10	12	10
431008	14	9	12	13
431010	11	9	12	12
431011	13	9	12	11
431051	11	13	11	18
431076	14	18	10	19
431228	7	7	1	18
431229	7	7	1	18
431231	7	7	1	18
431258	5	8	5	17
431367	4	14	11	8
431378	3	13	11	8
431380	3	14	11	9
431429	3	16	4	9
431444	3	14	7	13
431445	3	12	7	13
431446	4	12	9	13
431447	4	13	9	13
431449	5	17	9	16
431450	5	18	9	16
431453	5	17	9	15
431478	5	14	7	16
431512	5	14	5	9
431538	7	13	5	9
431594	9	13	5	8
431596	8	11	3	9
431599	7	6	3	6
431601	7	6	3	8
431603	7	7	3	6
431723	12	4	8	11
432135	1	5	2	6
432173	2	4	1	5
433042	11	12	9	14
433102	5	6	4	8
433290	7	3	3	3
433777	8	5	14	11
433782	8	5	14	11
433795	7	5	14	9
434025	11	10	10	9
434037	11	11	11	9
434107	8	12	14	7
434212	9	8	11	11
434247	9	6	13	11
434296	6	6	10	9
434416	12	6	7	16
434420	11	5	6	16
434421	11	5	7	16
434467	11	8	7	13
434485	8	8	10	11
434495	9	7	10	9
434573	3	7	8	7
434967	2	10	12	11
434973	2	11	12	10
434987	3	12	12	12
435045	5	11	9	15
435058	7	8	8	14
435063	7	8	9	14
435079	7	7	9	16
435132	4	4	8	9
435137	4	4	7	9
435138	4	4	7	9
435139	4	3	7	9
436229	11	9	7	9
436656	1	3	1	1
436658	1	3	1	1
436788	5	6	7	12
436807	6	6	7	10
437401	6	6	2	6
437417	7	5	2	6
437491	7	9	4	16
437495	7	8	4	16
437646	6	3	9	7
437665	6	2	10	8
437733	6	7	14	8
437745	5	7	15	8
437995	7	10	8	9
438433	5	7	4	15
438926	3	2	2	8
438930	3	2	2	8
439089	5	4	8	10
439244	8	10	8	19
439255	8	8	8	21
439285	5	6	5	12
439523	9	5	9	13
439571	5	4	9	15
439599	4	6	9	16
439611	5	9	12	19
439612	5	9	12	19
439613	5	9	11	19
439856	7	17	7	14
439920	10	10	9	4
439934	7	10	9	4
440246	6	7	3	7
440296	9	13	2	10
440319	10	14	2	10
440322	10	14	2	9
440349	9	14	1	8
440352	9	14	1	9
440364	9	14	1	7
440389	7	14	1	8
440412	7	12	2	12
440518	4	12	7	14
440519	5	11	7	13
440522	5	11	8	15
440536	8	13	8	15
440537	7	13	8	15
440538	8	13	8	15
440547	10	14	7	15
440575	10	14	9	15
440583	11	14	8	16
440615	13	14	9	15
440836	15	10	9	13
440866	14	13	10	13
440872	17	13	10	14
440925	17	13	8	18
440958	17	12	11	14
440966	17	12	9	12
441020	17	5	7	13
441101	13	5	8	13
441106	12	5	7	13
441171	10	10	13	14
441173	9	10	13	14
441174	9	10	14	15
441176	9	10	14	15
441178	9	11	14	15
441180	10	11	14	15
441181	7	10	14	15
441254	8	12	17	11
441320	11	11	14	7
441353	13	7	11	14
441436	8	9	11	14
441517	5	7	8	15
441566	7	7	7	12
441574	7	7	7	14
441613	15	9	5	13
441812	12	15	5	4
441820	12	15	6	3
441821	12	15	6	3
441822	12	14	6	3
441827	7	14	7	3
441828	7	15	7	2
441829	7	13	7	3
441970	8	12	8	13
441972	7	12	8	13
442144	8	7	6	13
442145	8	7	5	13
442146	6	7	6	13
442230	10	9	5	10
442231	9	9	5	10
442253	10	8	6	11
442294	8	13	7	7
442296	7	12	8	7
442297	8	12	8	8
442302	7	11	9	6
442333	7	10	7	5
442334	7	10	7	8
442345	5	10	7	9
442358	4	9	7	10
442377	4	10	7	6
442378	4	10	7	7
442457	4	4	5	10
442467	4	4	6	11
442500	6	6	6	9
442553	15	8	8	16
442627	16	13	6	16
442644	14	13	6	16
442667	9	16	6	14
442688	10	17	5	9
442716	6	17	4	8
442773	5	14	4	3
443040	4	6	8	2
443141	6	8	4	5
443143	6	7	5	6
443144	6	9	5	6
443199	5	5	6	6
443200	6	5	6	6
443201	5	5	6	6
443202	4	4	6	6
443213	5	5	6	5
443310	6	11	11	12
443348	9	9	11	12
443351	10	9	11	12
443353	10	9	11	13
443375	6	12	13	18
443553	6	17	7	12
443733	6	9	10	14
443744	6	6	11	16
443748	5	5	12	12
443899	7	11	16	12
443908	9	11	17	11
443951	17	10	15	13
443982	16	8	12	12
443983	15	5	12	11
444051	13	3	6	11
444097	5	2	9	9
444100	5	2	9	8
444169	5	2	7	5
444195	5	2	4	5
445357	7	7	7	4
445452	10	10	9	9
445527	6	6	4	11
445598	9	5	5	9
445602	11	5	5	10
445619	13	8	5	11
445662	11	7	10	17
445667	11	7	10	16
445668	11	8	11	15
445714	12	12	9	16
445734	10	12	9	16
445737	10	12	9	15
445758	6	12	9	15
445773	5	12	11	14
445848	7	7	9	6
445907	9	8	12	12
445953	6	7	9	13
446126	5	10	9	9
446131	5	11	8	8
446182	5	13	12	11
446183	5	14	12	11
446261	6	13	15	10
446559	13	2	14	9
446628	12	3	11	5
446659	16	7	7	7
446665	15	6	7	6
446758	16	12	9	13
446782	14	12	12	11
446804	12	11	12	14
446808	11	12	13	15
446833	11	12	14	12
446838	11	12	13	13
446912	10	15	8	7
446935	12	17	8	11
446938	12	17	9	8
446939	11	17	9	10
446940	11	18	9	11
446956	11	17	10	9
446957	11	16	10	9
447006	11	13	7	9
447088	4	4	3	3
447090	4	2	3	4
447094	4	2	1	3
447096	4	2	1	3
448592	3	9	3	5
448602	3	9	3	5
448613	3	13	3	7
448925	5	10	3	4
448940	8	13	9	6
448942	8	14	9	6
448956	8	15	12	7
449091	5	16	8	8
449339	10	5	5	11
449353	16	9	7	12
449355	16	7	9	11
449357	16	7	10	10
449368	16	6	9	12
449465	10	6	12	9
449466	10	6	12	8
449470	11	6	13	13
449474	11	5	12	13
449497	7	4	12	13
449501	9	7	12	12
449532	8	5	9	12
449539	9	5	9	12
449541	9	4	8	10
449614	7	4	5	9
449617	6	4	5	5
449620	9	5	7	9
449621	9	5	7	9
449647	6	4	9	7
449717	8	5	10	7
449770	11	5	11	2
449771	11	5	10	2
449772	11	4	11	2
449792	10	5	7	2
449803	11	5	7	2
449809	12	4	6	2
449877	9	5	6	9
449908	8	5	5	10
449970	6	6	9	8
449998	6	5	5	12
450152	11	13	3	11
450932	6	2	9	6
450953	7	4	9	6
451062	13	13	11	9
451073	13	13	11	10
451166	14	9	7	6
451169	14	9	7	6
451271	14	7	12	5
451282	12	8	14	4
451380	7	2	7	5
451408	5	1	6	3
452564	8	5	8	3
452578	8	6	9	6
452639	4	2	3	4
454039	1	3	3	3
454041	1	3	2	3
454118	3	12	9	8
454188	5	14	8	10
454190	6	14	8	10
454192	6	14	8	11
455571	1	2	2	2
455751	5	12	4	6
455942	10	9	7	14
455943	10	9	6	15
456008	8	8	5	11
456092	3	7	5	10
456099	2	6	4	9
456132	2	4	5	9
456164	2	3	4	7
457344	7	5	3	11
457380	7	2	2	5
458187	7	2	1	4
458202	7	2	1	4
458232	9	6	2	5
458233	9	6	2	4
458234	7	6	2	5
458235	9	6	2	5
458275	9	7	4	6
458308	9	7	5	5
458344	6	5	6	4
458384	5	4	7	4
458385	5	4	6	4
463793	7	6	11	7
464432	11	1	8	6
465198	4	2	5	2
465445	15	4	2	5
465780	11	6	8	6
465784	14	8	10	8
465861	10	7	11	14
466057	7	3	7	6
466696	10	7	15	5
466770	12	8	14	5
466813	15	8	15	6
466875	13	10	13	12
466990	5	17	1	10
467206	10	7	5	9
467209	11	6	7	10
467245	9	7	10	9
467301	14	6	10	6
467309	14	6	9	8
467330	14	4	11	12
467459	9	8	5	12
467478	7	10	9	11
467500	9	12	8	10
467513	9	12	8	10
467610	5	14	10	21
467634	4	14	9	19
467708	3	9	8	17
467978	10	2	3	13
468011	12	4	3	12
468031	15	6	4	14
468037	15	6	4	14
468237	5	8	3	15
468282	6	7	2	16
468284	7	7	2	16
468285	7	6	2	13
468302	6	7	3	10
468328	8	9	4	8
468417	7	12	4	7
468435	6	9	5	8
468808	10	8	6	8
468813	8	9	6	11
468814	8	8	6	11
468869	10	8	9	15
468905	10	12	10	14
468906	10	12	10	14
468907	10	12	11	14
468927	7	14	13	14
468957	5	12	12	14
468961	6	11	13	14
469275	8	14	13	19
469556	17	13	15	18
469576	15	11	17	19
469626	12	9	13	18
469635	11	8	10	19
469726	7	9	4	17
469754	7	8	6	14
469787	6	7	5	9
469838	4	4	3	3
469844	4	4	2	3
469856	4	3	2	4
469892	3	3	5	3
469899	1	3	5	4
469901	2	3	5	4
469917	2	3	5	2
469919	2	2	5	2
469923	2	2	5	1
469925	2	2	5	2
469961	3	5	7	4
469971	4	6	7	4
469993	7	10	9	4
470017	7	10	12	4
470039	6	13	8	5
470072	8	16	12	8
470149	7	10	8	10
470167	8	11	5	11
470168	8	9	4	10
470337	8	7	7	12
470535	5	9	3	5
470602	6	10	5	6
470639	6	7	7	7
470663	7	7	7	7
471711	5	12	13	16
471760	1	9	15	16
471785	2	8	14	14
472056	14	14	10	21
472068	17	16	11	17
472071	16	15	10	18
472237	17	14	12	14
472257	14	15	13	14
472265	15	13	13	9
472275	13	13	14	9
472291	12	14	14	10
472347	6	12	12	13
472387	3	9	12	16
472400	3	8	8	11
472437	3	7	8	17
472513	9	5	3	17
472548	10	5	2	16
472559	11	6	2	18
472600	10	5	4	13
472602	9	5	4	13
472624	12	4	6	9
472661	9	6	8	14
472666	10	6	8	14
472690	10	9	11	17
472699	11	10	11	18
472749	11	11	13	16
472807	10	14	10	15
472825	7	15	9	16
472829	8	15	9	16
472834	8	14	9	14
472837	9	14	9	16
473114	2	5	15	10
473281	6	16	9	12
473282	6	16	9	12
473285	10	16	9	10
473431	12	10	6	12
473432	13	11	7	12
473465	9	12	7	18
473506	8	8	10	16
473519	8	8	11	16
473543	5	6	6	12
473790	7	12	16	11
473810	10	7	14	9
473869	15	8	11	6
477449	2	8	7	7
477487	5	10	8	13
477599	8	11	10	13
477624	9	10	11	10
477678	10	8	7	9
477684	12	8	8	9
477700	12	9	8	7
477739	12	7	5	5
477795	12	9	8	6
477854	9	7	12	8
477855	9	7	10	8
477940	7	5	6	8
477941	7	5	6	8
478005	7	4	6	8
478028	8	6	8	10
478029	8	6	8	10
478050	7	6	6	10
478131	3	4	4	5
480523	1	3	4	1
480629	1	5	4	1
480700	3	9	3	6
480759	6	7	6	13
480906	6	9	4	11
480984	9	6	4	13
481005	7	5	4	12
481051	4	2	2	5
481527	6	9	5	12
481629	7	6	6	11
481663	6	5	4	8
481673	7	5	4	10
481705	7	4	2	10
481780	10	5	1	15
481825	10	4	2	16
481842	7	4	2	15
481921	6	14	8	9
481931	6	16	8	8
481983	5	14	12	8
481985	5	13	12	9
481986	5	14	12	9
481994	5	14	13	10
482068	2	9	7	8
482070	2	9	7	8
482486	4	9	4	6
482493	4	9	4	7
482562	5	11	9	14
482633	7	8	7	15
482635	6	7	11	17
482639	8	7	11	17
482641	8	7	11	15
482642	8	7	12	17
482701	13	6	12	14
482749	13	5	16	11
482759	14	5	15	12
482770	16	4	15	14
482948	9	9	16	12
483115	12	9	13	7
483131	12	9	14	8
483361	4	5	9	4
483400	6	7	10	5
483407	6	7	10	6
483617	9	6	17	20
483788	13	7	16	14
483790	12	7	16	14
483844	8	15	17	18
483886	7	15	15	15
483895	7	14	15	15
483903	7	15	16	14
483904	7	15	15	11
483905	7	15	14	14
483985	8	10	5	11
484050	12	15	5	14
484052	11	17	5	14
484135	7	15	7	12
484656	1	7	4	4
484687	1	7	3	4
485770	5	9	5	12
485790	8	11	8	10
485791	8	9	8	10
485828	7	10	16	12
485830	7	10	14	12
485835	7	9	16	14
485916	10	6	16	15
485940	8	11	16	16
485941	8	11	16	16
485978	13	18	9	21
485980	12	18	9	21
485983	13	18	10	19
486110	9	17	3	18
486113	9	16	3	16
486114	9	16	3	14
486160	7	12	3	13
486179	12	15	4	14
486221	13	18	8	13
486222	13	15	8	9
486223	14	15	7	9
486249	12	14	8	13
486262	13	15	8	14
486371	13	18	5	12
486372	14	18	5	13
486373	14	18	5	13
486525	16	8	5	14
486526	16	8	6	13
486576	13	9	6	15
486618	14	8	8	14
486673	9	8	4	8
486677	10	11	5	8
486719	7	9	7	3
486725	7	9	7	3
486729	7	9	9	4
486827	5	5	11	9
486836	5	6	14	10
486843	5	6	13	10
486844	5	6	15	9
486861	6	10	17	9
486866	7	11	14	9
486871	6	9	15	10
486891	9	12	11	10
486894	10	12	14	12
486895	10	12	13	11
486896	10	12	13	9
486902	11	12	15	11
486954	13	17	12	10
487044	14	13	7	8
487045	14	13	7	8
487053	14	13	5	9
487056	15	13	5	9
487057	15	10	5	9
487059	14	6	5	9
487060	13	7	5	9
487162	5	12	5	11
487171	6	11	7	14
487202	5	9	6	15
487203	5	9	6	15
487243	3	5	4	14
487365	5	5	4	6
487396	7	6	5	10
487467	9	7	7	17
487477	9	6	6	17
487486	6	10	8	17
487487	8	9	8	17
487489	7	9	8	17
487491	7	9	8	16
487492	7	8	8	15
487495	7	10	8	14
487554	5	11	10	12
487563	6	13	11	12
487570	6	13	12	12
487601	4	14	12	13
487603	4	12	13	13
487636	2	10	10	11
487639	2	10	10	11
487671	4	6	14	9
487678	4	5	17	12
487769	7	6	13	8
487787	6	6	14	7
487794	7	8	14	7
487863	8	6	4	15
487864	8	6	4	15
487873	13	7	4	15
487891	12	7	4	17
487972	9	7	6	20
487982	9	7	5	17
488122	5	1	7	2
488137	5	1	7	1
488147	2	1	7	1
488520	8	1	2	3
488671	1	3	3	5
489205	3	6	4	10
489589	3	4	11	15
489974	6	15	5	13
489997	8	17	5	11
490045	9	17	5	10
490048	8	16	5	10
490055	12	18	7	12
490095	11	16	9	15
490102	10	17	10	15
490156	10	8	11	9
490207	8	8	9	6
490217	11	10	6	5
490230	14	9	7	4
490287	13	11	6	6
490303	14	11	6	6
490417	13	4	5	9
491199	5	6	7	7
491201	5	7	7	7
491723	1	8	2	1
491724	1	8	2	1
491725	1	8	2	1
491871	7	12	10	9
491894	6	8	12	13
491940	10	7	16	15
491943	10	8	16	14
491965	11	10	16	13
492015	9	9	10	13
492040	8	11	8	11
492043	11	11	7	10
492045	11	12	7	9
492167	13	11	3	9
492168	13	12	3	9
492169	12	12	3	9
492250	8	8	4	12
492317	5	2	3	7
492318	5	2	3	7
492319	5	2	3	7
492353	5	3	2	3
492357	5	3	4	3
492489	11	8	9	12
492568	9	10	9	17
492569	8	9	8	15
492602	6	11	13	12
492708	3	11	14	21
492734	6	11	9	19
492846	6	2	5	4
493638	9	7	4	13
493718	5	8	6	15
493913	5	6	12	11
494129	5	6	3	6
494130	5	6	3	5
494132	5	6	3	5
494305	3	2	4	5
494861	12	8	4	5
494884	17	8	4	7
494886	17	8	4	8
496468	5	9	5	6
496577	7	14	8	7
496592	7	14	10	5
496776	10	13	8	9
496800	10	13	9	7
497003	3	7	1	4
497004	3	7	1	4
497005	3	7	1	4
497128	4	12	6	8
497129	4	12	8	8
497154	5	12	10	9
497170	4	13	8	8
497246	2	11	7	5
497278	2	12	5	7
497475	1	3	3	7
497477	1	3	3	7
497675	5	7	4	7
498538	2	6	3	2
498601	6	6	4	4
498627	8	7	7	7
498638	9	5	7	7
498724	11	5	5	7
498725	11	5	5	7
498755	13	4	6	9
498804	14	5	9	9
498809	15	6	8	9
498996	3	10	14	10
498999	3	10	15	11
499015	2	10	17	12
499031	4	10	17	12
499053	5	10	14	10
499097	7	13	13	11
499203	8	7	4	14
499219	12	7	3	18
499306	11	10	3	14
499374	6	10	3	14
499376	6	10	3	14
499386	6	9	3	13
499427	9	11	6	20
499443	12	10	6	21
499492	14	13	5	20
499576	14	10	7	18
499577	14	10	7	17
499578	14	10	6	17
499579	14	9	6	16
499585	14	9	6	16
499586	14	9	5	17
499649	12	11	8	19
499754	9	12	6	15
499755	10	12	6	15
499779	9	10	6	13
499874	11	17	11	17
499904	9	16	13	15
499905	9	16	13	15
499995	11	15	10	7
500032	10	12	9	10
500256	7	16	15	17
500389	13	11	15	9
500392	13	13	17	9
500437	10	15	10	9
500438	9	15	10	9
500440	10	14	10	8
500481	14	12	6	11
500506	11	15	6	13
500509	11	13	7	13
500549	12	10	5	11
500568	12	8	3	11
500574	12	13	5	11
500575	12	13	5	11
500579	13	14	5	11
500580	10	14	4	11
500581	11	13	5	12
500587	10	13	5	11
500588	10	13	5	13
500589	9	14	4	13
500590	9	14	4	13
500598	6	11	4	14
500610	5	14	8	12
500611	5	14	9	12
500650	7	8	9	7
500670	6	9	11	7
500720	7	5	14	10
500723	6	5	13	10
500745	7	2	13	8
500758	7	4	13	8
500760	6	2	12	8
500761	6	2	12	8
500887	4	5	9	7
500889	4	5	10	7
500890	4	6	10	7
500926	9	9	12	14
500958	10	11	12	13
500961	11	11	12	12
501030	13	9	14	21
501039	12	8	13	21
501110	6	4	16	10
501111	6	4	16	10
501125	7	3	15	10
501137	6	3	15	10
501149	7	3	14	5
501183	5	4	10	5
501203	8	6	11	6
501215	8	7	11	6
501229	7	7	10	6
501382	5	10	11	7
501383	5	10	11	6
501421	6	12	9	6
501510	10	14	13	11
501536	13	13	15	10
501537	14	11	15	9
501645	4	12	13	10
501659	4	13	12	11
501688	2	13	10	14
501704	3	16	10	15
501713	3	15	12	17
501750	5	18	5	15
501835	9	12	9	12
501883	8	8	12	7
501999	13	4	11	15
502009	12	4	9	14
502018	11	4	9	14
502033	11	4	7	14
502086	17	9	11	8
502155	9	13	6	8
502182	11	12	8	7
502233	10	9	6	8
502260	12	8	6	8
502338	13	6	9	11
502358	12	4	8	18
502361	11	5	7	18
502362	13	6	7	18
502379	11	6	10	17
502386	12	5	14	18
502388	12	5	14	16
502417	7	5	15	19
502517	13	7	17	10
502529	15	8	15	8
502568	14	9	13	4
502640	8	8	7	7
502641	8	8	7	7
502642	8	8	7	7
502643	8	8	7	7
502671	4	14	7	7
502694	4	13	4	7
502734	4	14	4	10
502745	4	16	4	11
502784	4	11	5	9
502790	4	12	3	13
502796	4	10	3	13
502844	6	12	2	16
502845	6	12	2	15
502846	6	11	2	16
502847	6	12	2	16
502979	17	15	4	13
502992	15	18	5	12
503035	12	17	5	5
503045	15	16	6	6
503061	13	17	7	7
503091	7	16	6	7
503101	7	15	6	9
503130	12	12	7	11
503133	12	11	7	11
503152	11	7	7	11
503156	11	7	7	11
503159	12	7	7	11
503174	12	8	8	10
503175	12	8	8	10
503182	12	8	9	11
503185	12	8	9	11
503318	8	9	16	8
503324	9	10	15	9
503325	9	10	16	9
503329	10	8	14	9
503332	9	9	15	9
503459	3	8	7	5
503483	3	8	9	3
503527	5	9	11	4
503535	7	8	11	5
503798	7	3	7	15
503799	8	3	8	15
503821	5	5	5	16
503919	3	5	4	18
503948	4	7	4	15
503949	4	7	4	15
504215	9	8	7	9
504216	9	8	7	9
504275	14	10	6	9
504307	14	12	7	10
504308	14	12	7	10
504309	14	12	7	10
504313	13	11	8	11
504323	13	9	7	8
504329	13	10	7	9
504330	13	10	7	9
504343	14	11	6	9
504345	14	11	6	10
504366	12	11	5	11
504437	9	17	3	10
504441	9	17	3	11
504459	9	16	6	10
504479	6	16	6	10
504480	5	16	6	10
504493	4	14	7	9
504598	6	10	9	10
504733	3	18	14	7
504752	4	17	12	7
504764	5	15	12	9
504770	4	11	9	7
504779	4	11	9	8
504799	7	12	12	10
504823	8	12	12	13
504979	12	14	5	17
504981	12	15	5	19
505087	5	13	7	13
505152	5	12	7	6
505159	5	13	7	5
505231	8	11	3	7
505238	7	12	4	7
505274	7	11	6	8
505310	8	10	6	11
505325	9	12	8	10
505496	12	9	13	10
505533	9	14	13	12
505544	11	14	14	13
505546	11	14	16	15
505566	8	14	12	15
505569	9	14	13	14
505572	9	14	12	14
505590	12	15	11	14
505592	13	14	11	14
505605	11	17	11	11
505606	12	17	11	11
505611	11	17	12	11
505619	12	17	12	11
505624	13	18	12	11
505625	13	18	12	11
505640	10	15	12	10
505646	10	15	13	11
505647	10	15	12	11
505662	9	17	13	13
505675	8	14	12	13
505680	10	13	13	12
505689	11	16	11	12
505691	9	16	11	11
505693	9	16	11	12
505701	9	13	10	9
505708	9	14	10	9
505749	7	13	9	8
505751	7	13	9	8
505752	7	13	8	9
506051	6	7	6	8
506097	3	8	10	6
506122	4	10	8	10
506123	4	10	9	10
506126	4	9	6	10
506130	5	8	6	12
506132	5	8	6	12
506133	6	8	6	12
506160	4	9	7	13
506169	4	8	7	13
506237	7	10	12	19
506276	4	13	14	17
506280	4	13	14	15
506281	4	13	14	15
506283	6	13	14	15
506286	6	13	14	15
506324	7	15	13	13
506403	12	13	9	9
506453	14	13	10	13
506476	11	11	7	13
506493	8	12	8	13
506495	8	14	8	11
506512	9	16	9	13
506513	9	16	9	13
506515	9	16	8	13
506577	11	11	8	13
506694	12	14	17	21
506828	16	8	15	10
506833	15	9	14	11
506837	15	9	17	11
506873	9	8	15	17
506923	7	11	17	20
506958	7	12	15	18
507020	9	11	15	14
507027	9	11	16	16
507028	9	11	17	15
507097	12	8	12	17
507154	10	8	8	11
507160	10	8	8	14
507298	3	3	4	10
507419	9	12	7	8
507452	11	12	5	13
507453	10	11	7	13
507456	10	12	7	13
507541	12	11	5	17
507558	11	11	8	17
507636	12	8	8	18
507788	6	11	7	10
507875	7	10	6	7
508224	4	14	7	2
508250	3	11	7	1
508279	3	8	5	1
508298	2	8	6	1
508364	1	1	1	1
508367	1	2	2	1
508368	1	2	2	1
508369	1	2	2	1
508394	3	5	3	4
508395	3	5	2	4
508396	3	5	3	4
508459	8	6	11	13
508508	7	12	13	13
508513	8	10	12	14
508530	8	10	13	14
508538	7	10	17	12
508544	6	9	16	12
508546	6	7	17	13
508775	9	6	9	5
508934	6	2	10	7
508949	5	2	8	8
508950	5	2	9	8
509035	6	6	5	15
509049	7	7	5	14
509100	9	12	6	10
509101	9	12	6	10
509173	7	8	7	4
509228	6	8	8	5
509326	6	8	7	6
509380	5	5	4	6
509571	3	7	6	4
509573	3	5	7	5
509604	2	5	6	4
509663	2	8	8	4
509794	3	11	3	11
509966	3	6	4	12
510102	8	7	2	7
510103	6	7	2	8
510210	12	8	6	5
510249	12	9	6	6
510250	12	9	6	6
510251	12	9	6	6
510253	12	9	5	6
510271	11	8	4	3
510377	12	5	6	6
510406	15	7	6	6
510434	15	11	10	6
510435	16	11	10	6
510437	17	10	10	7
510555	13	12	6	9
510556	13	12	6	9
510557	13	11	6	9
510586	10	7	4	8
510587	9	7	4	8
510606	9	5	4	6
510626	7	5	3	7
510692	5	7	7	5
510750	8	4	6	13
510770	8	4	7	17
510787	8	11	8	16
510792	9	10	9	17
510807	7	10	4	18
510839	6	12	4	20
510919	4	17	3	12
510921	5	17	4	12
510936	4	10	3	12
510941	4	10	4	13
510988	5	8	7	12
510999	6	8	8	12
511104	8	10	6	10
511105	8	11	6	11
511107	8	11	6	10
511253	8	10	5	14
511254	9	9	5	15
511282	11	9	1	15
511297	11	11	1	16
511308	12	11	1	15
511336	11	12	3	17
511405	8	8	5	9
511827	6	8	12	11
512049	11	9	4	7
512119	12	10	7	10
512150	8	7	7	8
512381	2	12	5	2
512383	2	12	6	2
512532	2	9	5	14
512533	2	9	5	14
512617	5	6	4	12
512738	8	3	9	9
512739	6	3	9	9
512740	6	3	10	8
512766	10	5	13	11
513030	14	13	12	11
513076	14	10	12	12
513102	14	10	8	10
513184	12	5	5	6
513226	9	4	3	8
513281	7	9	4	11
513297	7	10	4	12
513332	5	11	4	14
513525	6	4	9	6
513544	7	6	7	7
513551	8	6	8	7
513562	9	5	8	7
513669	11	12	3	5
513672	10	12	2	6
513675	12	12	3	6
513676	11	12	3	6
513719	9	12	2	13
513737	11	12	3	13
513774	12	9	3	17
513776	11	10	3	16
513796	10	13	6	18
513841	8	13	9	14
513881	8	15	13	17
513979	7	7	11	15
513985	6	6	10	16
513988	6	6	9	16
513990	6	6	9	15
514004	6	5	9	14
514008	7	6	11	15
514009	7	6	11	14
514010	6	6	11	14
514014	7	7	11	15
514078	9	10	12	15
514080	9	10	14	15
514081	8	10	14	15
514137	6	10	11	16
514140	6	10	13	16
514141	6	10	13	17
514157	5	8	9	14
514228	4	5	4	10
514229	4	4	4	10
514230	5	5	4	10
514248	6	4	5	11
514274	12	6	9	13
514275	12	6	8	13
514276	12	6	9	13
514289	15	9	6	12
514331	13	9	7	18
514385	16	7	11	18
514540	4	7	17	21
514651	5	16	12	17
514670	7	15	14	16
514680	6	16	14	11
514729	10	15	12	6
514786	11	16	10	6
514787	11	16	11	6
514831	14	13	8	4
514832	14	14	8	5
514895	8	8	6	2
514915	10	11	6	4
514916	11	11	6	4
514917	10	11	6	4
514935	10	6	5	4
514965	5	6	4	6
515065	13	6	4	5
515067	14	6	4	5
515068	15	7	4	4
515080	14	7	5	6
515102	13	8	5	5
515137	7	7	5	9
515141	7	8	5	9
515142	7	7	5	9
515143	7	7	5	9
515144	6	7	5	12
515145	7	7	5	12
515150	6	7	5	12
515267	7	7	5	16
515294	5	6	8	8
515295	5	6	7	8
515296	5	6	8	8
515311	4	5	9	6
515399	4	6	13	10
515447	2	7	11	8
515448	2	6	13	9
515461	2	9	13	8
515471	2	9	12	7
515479	2	10	12	9
515495	1	10	13	9
515555	5	12	13	9
515557	5	12	12	9
515571	6	10	11	9
515573	8	12	10	10
515643	11	7	11	13
515746	14	3	13	14
515813	11	3	13	9
515821	13	4	14	10
515873	6	6	15	10
515922	9	9	14	11
515923	9	9	12	11
515924	9	8	12	11
515927	9	8	13	11
515952	11	7	11	12
515953	10	7	11	14
515954	11	6	11	13
515989	13	5	11	16
516004	12	7	9	16
516006	14	8	9	18
516098	17	9	5	17
516141	17	10	7	12
516157	15	8	7	9
516158	16	8	7	9
516180	17	5	5	6
516201	12	5	4	4
516276	15	8	5	6
516278	15	8	4	6
516279	15	8	4	6
516290	11	6	5	7
516291	11	7	7	7
516398	7	7	9	5
516425	11	5	9	6
516427	11	5	9	5
516461	16	8	10	6
516670	14	6	11	8
516673	14	6	11	8
516674	13	6	11	8
516768	12	18	17	18
516775	12	18	17	18
516819	9	17	13	17
516822	9	16	14	16
516823	9	15	13	16
516833	9	12	15	14
516857	8	10	14	16
516861	10	11	15	16
516862	10	12	15	15
516865	9	12	15	15
516866	9	12	15	14
516868	9	12	15	16
516890	7	8	12	13
516896	8	10	13	12
517004	15	11	11	8
517009	15	11	11	9
517010	14	10	11	9
517012	14	9	11	9
517015	15	9	15	9
517024	17	8	16	9
517041	16	8	16	9
517063	11	9	15	11
517272	13	8	6	9
517273	13	9	7	9
