site_id	ASM_48	ASM_49
521731	0	0.033
521732	0	0.0326
521753	0	0.022
521754	0	0.0227
521774	0.0233	0
521775	0.023	0
521776	0.023	0
521821	0	0.0222
521832	0	0.0213
521851	0.0404	0
521852	0.04	0
521862	0.0412	0
521864	0.00962	0.0194
521877	0.013	0.0123
521879	0.0127	0.0122
521924	0.0299	0
521926	0.0299	0
521928	0.0294	0
521948	0	0.0274
522003	0.0294	0
522004	0.0323	0
522008	0.0635	0
522010	0.0635	0
522043	0.0339	0
522055	0.0345	0
522116	0	0.0278
522163	0.0789	0
522164	0.0658	0
522278	0.0303	0
522311	0.0984	0
522312	0.0938	0
522313	0.0952	0
522314	0.111	0
522434	0.0294	0.0101
522435	0.0308	0.0102
522437	0.0429	0.019
522492	0	0.0198
522541	0.0282	0
522583	0.0208	0.00917
522585	0.0206	0.0187
522586	0.0323	0.01
522588	0.0111	0.0102
522765	0.0122	0.011
522778	0	0.0625
522856	0.0119	0.0247
522857	0.012	0.0256
522950	0.0282	0
522951	0.0282	0
522954	0.0274	0
522959	0.0317	0
523001	0.0149	0.0123
523005	0.0152	0.0227
523007	0.0149	0.0227
523047	0.0377	0
523102	0.027	0
523195	0	0.027
523266	0.0274	0
523279	0.0286	0
523359	0	0.0308
523423	0.0227	0
523783	0.0238	0.0139
523785	0.0217	0.0133
523886	0.0159	0.0135
523995	0	0.026
524028	0.0299	0
524039	0.039	0.012
524095	0.0211	0
524098	0.0208	0
524188	0.0213	0.0106
524190	0.022	0.0206
524208	0	0.0256
524242	0	0.0227
524310	0	0.0227
524323	0.0114	0.0108
524337	0	0.0312
524340	0.0282	0.0241
524341	0.0286	0
524377	0.0326	0.00885
524378	0.033	0.0174
524379	0.0449	0.0087
524404	0.0353	0
524441	0	0.0189
524517	0	0.0588
524527	0.0328	0
524529	0.0769	0.0145
524530	0.0469	0.0135
524623	0.0426	0
524625	0	0.0213
524632	0	0.0435
524648	0.025	0
524665	0.0263	0.0417
524669	0.1	0.185
524671	0	0.037
524674	0.0588	0
524680	0	0.0526
524681	0	0.143
524683	0	0.286
524693	0.462	0.211
524694	0.0714	0
524706	0	0.0455
524707	0	0.0455
524708	0	0.0455
524711	0	0.0455
524728	0.0625	0
524786	0.0345	0
524838	0.0274	0
524865	0.0185	0.00781
524871	0	0.0229
525017	0.0294	0
525021	0	0.0265
525023	0	0.0275
525138	0.0345	0
525242	0	0.0235
525452	0.0137	0.00787
525552	0	0.0161
525554	0	0.0174
525583	0	0.0192
525584	0	0.019
525585	0	0.0187
525610	0	0.0202
525620	0.0217	0.0103
525685	0	0.0247
525687	0	0.025
525688	0	0.0235
525697	0	0.0217
525701	0	0.0208
525738	0	0.0225
525739	0	0.0225
525835	0	0.0215
525837	0	0.0217
525855	0	0.0183
525856	0	0.0187
525857	0	0.0187
525890	0	0.0172
526003	0	0.0167
526004	0	0.0169
526008	0	0.0175
526011	0	0.0171
526012	0	0.0169
526113	0	0.02
526114	0.0141	0.0099
526131	0	0.0206
526175	0.0141	0.0123
526220	0	0.0222
526298	0	0.0241
526315	0	0.0244
526362	0	0.0408
526443	0	0.0211
526445	0	0.0217
526546	0.025	0
526654	0.0152	0.0111
526803	0.02	0.0132
527013	0	0.0263
527014	0	0.0263
527016	0	0.0278
527044	0.0323	0
527046	0.037	0
527161	0	0.037
527188	0.0278	0
527190	0.0282	0
527191	0.029	0
527254	0	0.0328
527345	0.0164	0.0123
527468	0.022	0
527565	0.013	0.0217
527714	0.0111	0.0274
527715	0.0105	0.026
527776	0.0247	0
527805	0.0143	0.0135
527806	0.0139	0.0141
527860	0.0328	0
528238	0.0385	0
528239	0.0377	0
528254	0	0.0198
528315	0	0.0168
528317	0	0.0168
528318	0	0.0263
528319	0	0.0169
528320	0	0.0256
528321	0	0.0256
528400	0	0.0185
528410	0	0.019
528421	0	0.0177
528466	0	0.0252
528469	0	0.0252
528472	0	0.0179
528473	0	0.0174
528474	0	0.0177
528594	0	0.037
528663	0.0299	0
528715	0	0.0222
528716	0	0.0337
528718	0	0.0333
528719	0	0.0333
528749	0	0.0238
528815	0.0167	0.0137
528861	0	0.0238
528862	0	0.0247
528863	0	0.025
528864	0	0.037
528867	0	0.0247
528898	0.0185	0.0119
528955	0.0417	0
528957	0.0417	0.0152
528962	0.0455	0.0156
528965	0.0392	0
529046	0.0323	0
529069	0.0351	0
529113	0.027	0
529237	0	0.0241
529247	0.0137	0.0127
529268	0	0.0238
529270	0	0.0238
529273	0	0.0227
529321	0.013	0.0111
529419	0	0.0263
529420	0	0.026
529422	0	0.026
529489	0.0345	0
529490	0.0351	0
529493	0.0339	0
529494	0.0357	0
529611	0	0.0187
529613	0.0119	0.019
529674	0.0118	0.00935
529718	0.0337	0
529762	0	0.0179
529829	0	0.0208
529830	0	0.0204
529913	0	0.0253
530064	0	0.0286
530148	0	0.0349
530150	0	0.0235
530228	0	0.0208
530230	0	0.0204
530232	0	0.0198
530237	0	0.0192
530298	0	0.0174
530339	0.0267	0
530341	0.026	0
530342	0.0519	0
530378	0	0.023
530381	0	0.0227
530484	0.0238	0
530485	0.023	0
530486	0.0244	0
530489	0.0241	0
530490	0.025	0
530491	0.0233	0
530522	0	0.0217
530560	0	0.0247
530561	0.0119	0.0127
530562	0.0119	0.0125
530571	0.0227	0
530769	0.0128	0.011
530795	0.0141	0.0109
530901	0.027	0.0104
530944	0	0.0183
531020	0	0.0159
531052	0.023	0.00725
531065	0	0.0174
531066	0	0.0169
531067	0	0.0171
531166	0	0.0185
531212	0.039	0
531214	0	0.019
531306	0.0238	0
531331	0.0312	0
531505	0.0317	0
531516	0.0328	0
531545	0	0.0227
531566	0	0.0235
531641	0.0282	0
531708	0.0286	0
531801	0.0256	0
531802	0	0.0185
531804	0.0253	0
531809	0	0.0174
531853	0.0312	0
531854	0.0299	0
531857	0.0286	0
531858	0.029	0
531859	0.0303	0.00917
531933	0.0429	0
531934	0.0455	0
531935	0.0462	0
531974	0	0.0412
532077	0.0351	0
532084	0.0566	0
532085	0.0588	0
532152	0	0.0308
532170	0	0.0161
532172	0.0294	0
532177	0.0286	0
532326	0	0.0233
532335	0	0.0233
532609	0	0.0241
532615	0	0.0238
532809	0.0215	0
532811	0.022	0
533150	0	0.0462
533226	0.026	0
533227	0.026	0
533228	0.027	0
533229	0.0256	0
533527	0	0.0244
533545	0.0227	0
533546	0.0222	0
533547	0.0222	0
533553	0.0123	0.0114
533606	0.0267	0
533610	0	0.0208
533612	0	0.0211
533614	0	0.0213
533633	0	0.0179
533696	0.0303	0
533708	0	0.0267
533745	0	0.0185
533755	0.0476	0
533756	0.0455	0
533758	0	0.0385
533760	0.05	0
533762	0	0.0455
533779	0	0.0455
534068	0.222	0
534214	0	0.111
534218	0.154	0
534557	0	0.167
534558	0	0.143
534571	0	0.0333
534631	0.027	0
534712	0.0345	0
534776	0.037	0
534822	0.0417	0
534849	0	0.0303
534852	0	0.0286
535096	0.0278	0
535113	0.027	0
535221	0.0154	0.0111
535236	0.0182	0.0263
535520	0.0179	0
535966	0	0.0667
536009	0.0357	0
536015	0	0.0233
536031	0	0.0196
536265	0.0299	0
536298	0	0.0227
536299	0	0.0349
536300	0	0.0238
536301	0	0.0227
536320	0	0.0247
536326	0	0.0253
536327	0	0.0244
536397	0.0118	0.0114
536446	0	0.0299
536449	0	0.0282
536467	0	0.0267
536519	0.0278	0
536520	0.0278	0
536612	0.0247	0
536613	0.025	0
536619	0.0267	0
536650	0.04	0
536675	0	0.0267
536677	0	0.0256
536678	0	0.0253
536782	0	0.022
536825	0	0.0235
536827	0	0.0244
536828	0	0.025
536829	0	0.025
537095	0	0.0208
537096	0	0.0208
537098	0	0.0215
537103	0	0.0256
537104	0	0.0253
537105	0	0.0247
537146	0.0109	0.0104
537154	0	0.0227
537202	0.023	0
537228	0.0225	0.01
537229	0	0.0194
537230	0.0227	0.0098
537234	0.0225	0.01
537235	0.0227	0.00962
537245	0	0.0208
537247	0	0.02
537252	0	0.0194
537254	0	0.0196
537377	0	0.0215
537378	0	0.023
537379	0.0233	0.0112
537380	0	0.0225
537458	0	0.0222
537473	0.023	0
537485	0.023	0
537496	0	0.0204
537497	0	0.02
537553	0	0.022
537646	0	0.0213
537647	0	0.0208
537703	0	0.0225
537719	0	0.0233
537775	0.0361	0
537777	0.0233	0
537778	0.0235	0
537779	0.0233	0
537859	0	0.0217
537860	0	0.0217
537861	0	0.0215
537906	0.0263	0
537926	0.0263	0
537927	0.0256	0
537928	0.0263	0
537936	0.0282	0
537962	0	0.0294
538131	0	0.0225
538133	0.0175	0.033
538197	0.0345	0
538275	0	0.025
538276	0	0.025
538277	0	0.0247
538278	0	0.0247
538281	0	0.0256
538282	0	0.0267
538283	0	0.038
538284	0	0.025
538286	0	0.038
538288	0	0.04
538414	0	0.0217
538415	0	0.0225
538425	0.0256	0
538470	0	0.0204
538475	0	0.0306
538477	0	0.0211
538564	0	0.022
538604	0.0115	0.0106
538697	0	0.0227
538783	0.0417	0
538784	0.0417	0
538788	0.0448	0
538821	0	0.0183
538945	0	0.0353
538946	0	0.0361
538962	0	0.0267
538965	0	0.0303
538998	0.0156	0.0156
538999	0	0.0317
539000	0	0.0317
539096	0	0.0492
539122	0	0.0333
539148	0.0141	0.0256
539149	0.0143	0.0247
539150	0.0145	0.0253
539211	0.0294	0
539212	0.0303	0
539215	0.029	0
539216	0.0294	0
539231	0.0139	0.0118
539232	0.0137	0.0116
539233	0.0133	0.0118
539262	0	0.0253
539263	0	0.0253
539265	0	0.025
539266	0	0.0256
539267	0	0.0244
539359	0.0455	0
539360	0.0465	0
539362	0.0465	0
539375	0	0.029
539409	0	0.0274
539424	0.0455	0.029
539425	0.0455	0.0282
539550	0.0147	0.0263
539573	0	0.0256
539599	0.0339	0
539799	0	0.0256
539813	0	0.0548
539925	0.0323	0
539991	0.0172	0.013
540022	0.0345	0
540120	0.0164	0.0152
540255	0.0182	0.0098
540348	0	0.0213
540349	0	0.0215
540361	0.0299	0
540378	0.0303	0
540405	0.0308	0.02
540416	0.0286	0
540417	0.0423	0
540448	0.011	0.0099
540452	0.0111	0.0102
540511	0.0135	0.0241
540512	0.0137	0.0241
540513	0.0132	0.012
540514	0.0135	0.025
540517	0.0337	0
540518	0.0337	0
540565	0.0306	0
540566	0.0291	0
540567	0.0392	0
540662	0.00935	0.0294
540666	0.0291	0
540669	0.03	0
540670	0.0297	0
540674	0.0225	0
540774	0.0125	0.0133
540777	0.0125	0.0133
540801	0.023	0
540804	0.0227	0
540938	0.0149	0.0241
541030	0	0.0286
541298	0	0.0339
541396	0.0111	0.0133
541567	0.025	0
541692	0.0253	0.0103
541693	0.025	0
541694	0.0253	0
541704	0.0256	0
541722	0.0308	0
541743	0.0286	0
541828	0.0123	0.0133
541840	0.0267	0
541890	0.0286	0
541891	0.0294	0
541892	0.0308	0
541893	0.0299	0
542086	0.0244	0
542090	0.0244	0
542092	0.0244	0
542094	0.025	0
542180	0.0198	0
542232	0.0135	0.0164
542238	0.026	0
542241	0.0274	0
542340	0.0308	0
542460	0	0.0328
542487	0	0.0417
542488	0.0319	0.0141
542489	0.0333	0.0141
542492	0.0323	0.0141
542493	0.0333	0
542500	0	0.0263
542502	0.0222	0
542631	0	0.0213
542633	0	0.0215
542634	0	0.0213
542638	0.05	0
542639	0.0137	0.0235
542640	0	0.0217
542641	0	0.0215
542642	0	0.0213
542646	0.0349	0
542647	0.0349	0
542712	0	0.0202
542788	0.0217	0
542963	0.0357	0
543215	0.0294	0
543270	0.0156	0.0455
543272	0.0154	0.0472
543278	0	0.0364
543394	0	0.0192
543407	0.0133	0.00935
543418	0	0.0248
543421	0.013	0.0459
543422	0.0127	0.045
543425	0.0133	0.0463
543428	0	0.0303
543638	0.025	0
543719	0.0411	0
543728	0	0.0294
543848	0.0339	0
543866	0.0508	0
543869	0.0517	0
544093	0	0.0204
544175	0.0303	0
544176	0.0635	0
544178	0.0294	0
544285	0.0274	0
544286	0.0274	0
544288	0.0282	0
544316	0	0.026
544322	0.0317	0
544323	0.0323	0
544324	0.0339	0
544400	0.0294	0
544401	0.0299	0
544469	0	0.025
544502	0	0.0247
544537	0	0.0345
544538	0	0.0333
544550	0.0233	0
544688	0	0.02
544749	0.0169	0.0122
544899	0	0.0192
544900	0.0182	0.0194
544966	0.0149	0.0175
545054	0	0.026
545077	0.0149	0.0135
545079	0.0159	0.0135
545092	0	0.0308
545109	0.0149	0.013
545175	0.0241	0
545187	0	0.02
545189	0	0.0192
545249	0	0.0268
545316	0	0.0179
545334	0	0.0171
545359	0	0.02
545383	0.0345	0
545455	0.0286	0
545469	0.0308	0
545471	0.0299	0
545605	0.0241	0
545613	0.0274	0
545616	0.0267	0
545618	0.0278	0
545622	0	0.0357
545740	0.0154	0.0167
545759	0	0.0357
545764	0	0.0339
545766	0	0.0345
545769	0	0.0333
545774	0	0.0345
545776	0.0364	0
545892	0	0.0299
546015	0.0353	0
546016	0.0225	0
546092	0.0247	0
546122	0.0103	0.0364
546124	0.0102	0.0351
546127	0.0102	0.037
546249	0.0244	0
546252	0.0247	0
546255	0.0247	0
546257	0.027	0
546258	0.0395	0
546270	0.0128	0.0282
546271	0.013	0.029
546274	0.0143	0.0308
546275	0.0145	0.0299
546349	0.0132	0.0132
546400	0.0278	0
546403	0.0267	0
546404	0.0278	0
546406	0.0278	0
546410	0	0.0227
546476	0	0.0192
546535	0	0.0244
546589	0.0455	0
546681	0.012	0.022
546683	0.012	0.0204
546684	0.0122	0.0208
546685	0.0116	0.0202
546686	0.0123	0.0213
546713	0	0.0198
546831	0.0132	0.0175
546832	0.0125	0.0182
546913	0	0.0225
546978	0	0.0256
547015	0.0161	0.0244
547016	0.0312	0.012
547077	0	0.018
547082	0	0.0172
547125	0.0267	0
547227	0	0.0225
547266	0	0.0213
547414	0	0.0222
547415	0	0.022
547520	0.0241	0
547587	0.0247	0
547661	0.0308	0
547685	0	0.0339
547791	0.0147	0.0132
547846	0	0.0299
547866	0	0.0323
547868	0	0.0312
547921	0.027	0
547922	0.0267	0
547941	0.0123	0.0135
547960	0	0.0238
548014	0	0.025
548217	0.0286	0
548219	0.029	0
548264	0	0.0196
548304	0.012	0.0098
548345	0	0.023
548348	0	0.0349
548351	0	0.026
548442	0	0.0328
548444	0	0.0328
548446	0	0.0345
548447	0	0.0345
548589	0.0202	0
548612	0	0.0233
548691	0.0132	0.0115
548726	0.029	0
548748	0.0139	0.0119
548798	0	0.0286
548833	0	0.0303
548917	0	0.0238
548972	0.0164	0.012
548982	0.0156	0.0115
549064	0.0274	0
549127	0.027	0
549163	0	0.0286
549164	0	0.0308
549170	0	0.029
549171	0	0.029
549282	0.0149	0.0135
549284	0.0149	0.0143
549394	0.0377	0
549457	0.0161	0.0139
549472	0	0.0253
549473	0	0.025
549474	0	0.025
549485	0.0435	0
549490	0	0.026
549521	0.0274	0
549542	0	0.0247
549620	0	0.0308
549622	0	0.0317
549623	0	0.0469
549631	0.0154	0.0169
549641	0	0.0317
549829	0.0164	0.0222
549872	0.0127	0.04
550017	0.0145	0.0233
550018	0.0147	0.0227
550178	0.0133	0.0132
550182	0.0118	0.0125
550262	0.026	0
550264	0.026	0
550329	0.0133	0.0128
550330	0.0154	0.013
550331	0.0448	0.013
550332	0.0308	0
550333	0.0308	0
550337	0.0333	0
550351	0	0.0241
550412	0.0351	0
550413	0.0333	0
550414	0.0339	0
550466	0.0339	0
550468	0	0.0366
550502	0	0.0278
550503	0	0.0274
550506	0	0.027
550541	0.027	0
550551	0	0.0225
550555	0.0294	0
550615	0.0303	0
550616	0.0308	0
550710	0.0278	0
550753	0.0238	0
550803	0.027	0
550805	0.0278	0
550933	0.0286	0
550978	0	0.0253
550986	0	0.0241
551193	0	0.0294
551194	0	0.0299
551196	0	0.0286
551259	0.0189	0.0143
551267	0	0.0274
551291	0.0161	0.012
551339	0	0.0225
551340	0	0.0225
551342	0	0.0225
551344	0	0.0235
551413	0.0556	0
551415	0.0476	0
551460	0	0.037
551463	0.0513	0
551467	0.0533	0
551468	0.0519	0
551469	0.0526	0
551472	0.0526	0
551504	0.0241	0
551505	0.0238	0
551506	0.0241	0
551555	0.0185	0.037
551556	0.0179	0
551561	0.0194	0
551562	0.0303	0
551564	0.02	0.0128
551565	0.0225	0
551566	0.0345	0.0135
551611	0.0274	0
551612	0.026	0
551613	0.0526	0
551614	0.0533	0
551615	0.0519	0
551616	0.026	0
551617	0.0482	0
551618	0.0482	0
551621	0.0494	0
551648	0	0.0235
551654	0.025	0.0111
551656	0.026	0
551660	0.026	0
551704	0.0241	0.0104
551706	0.037	0
551713	0.0247	0
551758	0.0244	0
551764	0.0247	0
551788	0	0.022
551795	0	0.0227
551797	0	0.0235
551799	0	0.023
551912	0.0484	0
551958	0.0161	0.0112
551961	0	0.0247
552057	0.037	0
552062	0.037	0
552063	0.0377	0
552064	0.037	0
552065	0.0357	0
552092	0	0.0217
552155	0.0154	0.011
552160	0	0.0225
552206	0.0299	0
552207	0.0282	0
552380	0.0253	0
552513	0.0303	0
552566	0	0.029
552570	0.0167	0.0299
552632	0.0339	0
552634	0.0323	0
552635	0.0328	0
552639	0.0308	0
552701	0.0417	0
552783	0.0299	0
552789	0.0274	0
552850	0.027	0
552866	0.029	0
552881	0	0.0274
552882	0.0123	0.013
552883	0.0123	0.0127
552928	0.0405	0
552931	0.0417	0
553032	0.0192	0.0109
553033	0.0192	0.0112
553131	0.0364	0.0152
553223	0.025	0
553243	0	0.0351
553329	0.013	0.0294
553442	0	0.0339
553519	0.0175	0.0167
553539	0.0167	0.0143
553615	0	0.029
553630	0	0.026
553809	0	0.0364
553811	0	0.0364
553812	0	0.0364
553817	0	0.0317
553989	0.0152	0.0152
554002	0.0143	0.0145
554044	0.0149	0.0137
554046	0.0299	0.0141
554052	0.0299	0
554087	0	0.0235
554103	0.0702	0
554157	0	0.0256
554194	0.0143	0.0149
554196	0.0303	0.0147
554213	0	0.0267
554216	0	0.0405
554217	0	0.0395
554262	0.0256	0
554307	0.0122	0.0111
554328	0	0.0217
554358	0	0.0227
554363	0	0.038
554368	0	0.04
554369	0	0.04
554383	0.0548	0
554430	0.0299	0
554443	0	0.0263
554477	0	0.0263
554495	0.0361	0
554506	0.038	0
554515	0.0429	0
554573	0.0135	0.0118
554580	0.0278	0
554623	0.0278	0
554652	0.0417	0
554657	0.029	0
554751	0	0.0294
554795	0.0294	0
554827	0.0299	0
554900	0	0.0299
555033	0.0385	0
555244	0	0.029
555475	0	0.0196
555478	0	0.0196
555529	0	0.0187
555576	0	0.0198
555597	0	0.026
555609	0.04	0
555716	0	0.0341
555718	0	0.0333
555852	0	0.0175
555854	0	0.0182
555861	0	0.05
555865	0.0392	0
555866	0.0392	0
555868	0.037	0
555871	0.0364	0
555872	0.0364	0
556017	0.0294	0
556126	0.0164	0.0164
556334	0	0.0408
556336	0	0.0408
556385	0	0.0208
556389	0	0.0208
556390	0	0.0208
556391	0	0.0222
556393	0	0.0227
556394	0	0.0227
556429	0.0222	0
556651	0	0.025
556653	0	0.0256
556657	0	0.0263
556727	0	0.0444
556820	0	0.037
556915	0.0317	0
556917	0.0299	0
556919	0.0299	0
556927	0.0746	0
556929	0	0.0253
556931	0	0.025
556946	0.0161	0.0114
556967	0	0.0206
556970	0	0.0206
557008	0.0385	0
557066	0.037	0
557083	0	0.0256
557084	0	0.025
557100	0.0204	0.0127
557101	0.0204	0.013
557104	0.0208	0.0143
557122	0.0444	0
557242	0.0392	0
557247	0	0.0182
557248	0.0435	0.0192
557250	0.0222	0.0192
557254	0.0233	0.0189
557266	0	0.0357
557313	0.0364	0
557390	0.0196	0
557391	0.0204	0
557487	0.0377	0
557508	0	0.0333
557514	0	0.0333
557515	0	0.0345
557516	0	0.0339
557518	0	0.0339
557524	0	0.0455
557525	0	0.0303
557526	0	0.0462
557545	0.0317	0
557547	0.0312	0
557628	0.0253	0
557632	0.026	0
557636	0.026	0
557673	0	0.0377
557674	0	0.0364
557675	0	0.0392
557685	0	0.0645
557695	0.0256	0
557696	0.0256	0
557697	0.0274	0
557699	0	0.0274
557834	0	0.0408
557835	0	0.0408
557954	0.0145	0.0123
558013	0.0294	0
558054	0.0294	0
558057	0.0429	0
558061	0.0123	0.012
558062	0.0125	0.0125
558064	0.0357	0
558066	0.0357	0
558069	0.0395	0
558205	0.0256	0
558206	0.0141	0.0143
558208	0.0147	0.0161
558211	0.0308	0
558212	0.0156	0.0156
558241	0	0.0303
558244	0	0.0282
558313	0.0303	0
558356	0	0.0759
558357	0.0323	0
558358	0.0339	0
558359	0.0339	0
558393	0	0.0308
558395	0	0.0303
558397	0.0167	0.0312
558459	0.0204	0
558462	0.0217	0
558465	0.0217	0
558484	0	0.0213
558507	0.0488	0
558508	0.0476	0
558509	0.0488	0
558520	0	0.0182
558522	0	0.0169
558526	0.0238	0.0164
558528	0.0227	0.0156
558532	0.0238	0.0159
558533	0.025	0
558537	0.0244	0
558545	0.0444	0
558668	0	0.0167
558671	0	0.0208
558695	0.0435	0
559675	0.0526	0
559720	0.0345	0
559722	0.04	0
559723	0.0357	0
559724	0.0357	0
559749	0.027	0
559760	0.025	0
559761	0	0.027
559777	0.0204	0
559780	0	0.0444
559821	0.0256	0
559823	0.0253	0
559830	0.0253	0
559832	0.0253	0
559833	0	0.0274
559924	0.0104	0.0098
559969	0.0247	0
559972	0.0244	0
559975	0.0241	0
559979	0.025	0
559983	0	0.0211
559992	0	0.0198
559993	0	0.0213
559994	0	0.0211
559995	0	0.0217
560003	0.0227	0
560024	0	0.0204
560028	0.0118	0.0206
560067	0.0119	0.01
560068	0.0116	0.0101
560145	0	0.0206
560146	0	0.0211
560156	0	0.0345
560166	0	0.0217
560167	0	0.0217
560172	0	0.0225
560279	0.0118	0.0147
560401	0	0.0364
560405	0	0.037
560406	0	0.0364
560430	0	0.0435
560432	0	0.0476
560433	0	0.0476
560435	0	0.05
560436	0	0.0513
560448	0.0179	0
560483	0	0.0317
560576	0	0.0241
560614	0.0182	0.0119
560649	0	0.0435
560671	0	0.0282
560728	0	0.0299
560729	0	0.0317
560831	0.0119	0.0116
560972	0	0.0282
561008	0.0377	0
561079	0.0192	0.0103
561229	0.0135	0.0286
561292	0.0222	0
561444	0.0349	0
561446	0.0353	0
561447	0.0357	0
561449	0.037	0
561529	0	0.0328
561534	0	0.0317
561537	0	0.0625
561581	0.013	0.0395
561582	0	0.0385
561593	0.05	0
561595	0.0385	0
561599	0.026	0
561677	0	0.027
561688	0	0.0267
561717	0	0.025
561719	0	0.025
561724	0.0238	0
561730	0	0.0353
561731	0	0.0349
561732	0	0.0353
561783	0.0533	0
561838	0	0.02
561867	0	0.0215
561916	0	0.0225
561971	0	0.0217
561987	0	0.0222
562066	0	0.027
562070	0.0233	0
562180	0	0.0357
562181	0	0.0364
562213	0.0323	0
562256	0.0357	0
562325	0	0.0377
562326	0	0.037
562327	0	0.0377
562328	0	0.0357
562358	0.02	0
562373	0.0204	0
562374	0.0217	0
562377	0.0204	0
562380	0.0204	0
562381	0.0204	0
562388	0	0.0222
562418	0.0217	0
562429	0	0.027
562432	0	0.0256
562433	0	0.025
562595	0	0.0476
562611	0.037	0
562669	0.0333	0
562673	0.0278	0
562700	0.026	0
562711	0.0263	0
562805	0.0294	0
562838	0.0189	0.0286
562839	0	0.0286
562840	0	0.0286
562874	0	0.0337
562986	0	0.0241
562987	0	0.0349
562988	0	0.0227
562989	0.0154	0.0465
562990	0	0.023
562992	0.0169	0.0241
563137	0.0267	0.0364
563139	0.0139	0.0357
563208	0	0.0455
563290	0.0141	0.0149
563291	0.0282	0
563293	0.0286	0
563354	0	0.0492
563415	0.026	0
563418	0.0133	0.0179
563431	0	0.0357
563435	0.0278	0
563437	0.0286	0
563438	0.0303	0
563440	0.0448	0
563458	0.0317	0
563532	0.0175	0.0149
563550	0.0351	0
563567	0.02	0.0122
563598	0.037	0.0111
563611	0.0182	0.0116
563616	0	0.023
563743	0.0323	0.012
563744	0.0323	0.0118
563745	0.0328	0.0119
563816	0.0385	0
563818	0.038	0
563820	0.0366	0
563831	0.029	0
563847	0.0323	0
563862	0	0.0244
563876	0	0.0235
563903	0.0351	0
563971	0.0192	0.0133
564047	0.0119	0.0103
564064	0.0225	0
564115	0	0.0211
564117	0	0.0211
564118	0.0119	0.0215
564119	0.012	0.0104
564121	0.0122	0.0101
564127	0	0.0215
564133	0.0116	0.0103
564171	0.0263	0
564226	0	0.0227
564239	0.0122	0.0104
564260	0.0238	0
564264	0	0.0233
564267	0	0.0225
564269	0.025	0
564283	0	0.0213
564326	0.0141	0.0114
564348	0.0167	0.0112
564352	0.0161	0.0111
564378	0	0.0196
564388	0.0116	0.01
564389	0.0115	0.00971
564390	0.0114	0.00971
564402	0.0227	0
564435	0	0.0211
564498	0.0256	0
564501	0.0122	0.0119
564502	0.0122	0.0119
564503	0.0127	0.012
564528	0	0.027
564547	0.0435	0
564548	0.0417	0
564549	0.0274	0
564552	0.0299	0
564553	0.0429	0
564600	0	0.0267
564668	0.0227	0
564672	0.0238	0
564688	0.0106	0.0111
564689	0.0108	0.0215
564696	0.023	0
564698	0.0238	0
564700	0.0345	0
564701	0.0337	0
564779	0	0.0308
564804	0.027	0
564806	0.0256	0
564838	0.0263	0
564839	0	0.04
564850	0	0.069
564952	0.0227	0
564954	0.022	0
564986	0.037	0
565012	0.0286	0
565015	0.0256	0
565063	0.0274	0
565071	0.0274	0
565072	0.0274	0
565130	0	0.0235
565137	0.0156	0.012
565179	0.0299	0
565180	0.0303	0
565187	0.0676	0
565290	0.0235	0
565329	0.0253	0
565330	0.025	0
565553	0	0.04
565643	0	0.667
565665	0.0179	0
565673	0.0204	0
565679	0.0204	0
565712	0	0.0244
565730	0.0312	0
565744	0	0.0238
565750	0	0.0213
565753	0.0488	0
565768	0.0385	0
565769	0.037	0
565770	0.0385	0
565838	0.0351	0
565901	0.0317	0
565906	0.0317	0
565907	0.0339	0
565908	0.0351	0
565918	0.04	0
566262	0	0.0303
566308	0.0106	0.0244
566312	0	0.0233
566314	0	0.0241
566359	0.012	0.0125
566360	0.0119	0.0127
566362	0.0119	0.012
566409	0.0256	0.0127
566413	0.027	0
566414	0.027	0
566416	0.0267	0
566417	0.039	0
566419	0.0128	0.013
566502	0.0278	0
566504	0.0267	0
566510	0	0.0241
566530	0.0118	0.0235
566568	0.0247	0
566576	0.0125	0.0114
566636	0	0.0253
566650	0.0227	0
566676	0.0128	0.0141
566677	0.0128	0.0139
566771	0	0.0204
566772	0	0.0202
566854	0	0.029
566918	0.0545	0
566922	0	0.0247
566923	0	0.025
566928	0.0364	0
566942	0.0408	0
567072	0	0.0351
567173	0	0.0263
567176	0	0.026
567199	0.027	0
567201	0.0244	0
567202	0.0253	0
567203	0.0263	0
567319	0	0.0253
567320	0	0.0241
567322	0	0.0241
567348	0.0294	0.0125
567473	0	0.0206
567493	0.0476	0
567499	0	0.0225
567512	0.0282	0
567558	0	0.0217
567562	0	0.025
567630	0	0.0625
567678	0.0294	0
567711	0.0182	0.0196
567781	0.0253	0
567782	0.0256	0
567783	0.0247	0
567785	0.025	0
567797	0.023	0
567909	0	0.0303
567912	0	0.027
567932	0.0217	0
567933	0.0222	0
567935	0.0222	0
567946	0.0241	0
567978	0	0.0476
567980	0	0.0211
567983	0	0.0208
567984	0	0.0206
567985	0	0.0211
567986	0	0.0213
568056	0	0.022
568057	0	0.022
568059	0	0.0217
568132	0	0.0494
568133	0	0.026
568134	0	0.038
568137	0	0.0233
568183	0	0.0233
568184	0	0.0238
568308	0.0351	0
568338	0	0.0241
568422	0	0.0274
568425	0	0.0294
