site_id	W66_D5	W66_D1	W64_D5	W65_D5	W64_D1
1041809	69	3	73	67	13
1041912	80	4	65	70	12
1041942	100	6	82	72	17
1042309	30	2	28	22	6
1042470	62	3	43	50	2
1042509	65	5	60	39	4
1042621	31	4	38	20	5
1042622	32	4	38	20	5
1042705	8	1	10	9	2
1042715	7	1	10	10	2
1042877	67	4	65	33	3
1043478	76	7	47	44	12
1043635	17	2	5	14	1
1043737	35	1	16	13	7
1043747	37	1	15	13	7
1044209	109	5	79	71	12
1045009	105	7	103	54	12
1045037	103	10	102	58	12
1045543	84	7	53	40	14
1045732	29	4	14	11	4
1045757	29	4	14	11	4
1045799	15	3	2	8	3
1045956	24	1	16	16	4
1045957	23	1	17	16	4
1045959	26	1	20	16	4
1045976	40	1	27	25	6
1045994	49	4	30	30	6
1045996	48	4	33	32	7
1046045	95	8	72	60	15
1046195	124	4	81	60	26
1046198	121	5	80	56	25
1046232	106	5	76	51	23
1046253	103	7	77	54	24
1046582	109	6	100	60	28
1046598	101	9	92	61	28
1046670	90	14	101	74	24
1046852	92	12	69	50	13
1046860	85	10	68	51	14
1046861	86	9	71	50	14
1046943	91	11	70	62	15
1047002	86	9	68	49	14
1047006	95	9	69	50	13
1047124	123	6	87	51	13
1047311	99	5	65	58	24
1047314	97	6	62	56	23
1047315	95	6	62	56	22
1047675	115	14	72	79	14
1047723	107	13	68	97	21
1047823	83	6	67	72	19
1047870	96	5	70	69	22
1048391	114	7	66	75	11
1048392	113	7	67	75	12
1048393	113	7	68	78	13
1048497	121	7	82	83	7
1048504	123	7	83	82	10
1048505	121	7	79	83	10
1048539	105	3	67	76	6
1048571	125	3	71	89	7
1048575	114	3	70	88	7
1048952	128	4	67	62	10
1048953	130	4	68	64	12
1048954	130	5	68	63	12
1049568	43	4	39	20	6
1049963	92	4	88	56	18
1049964	90	4	85	56	15
1049966	95	6	92	60	17
1050111	96	7	69	63	22
1050114	94	6	69	62	20
1050241	33	3	27	24	3
1050246	25	2	24	18	3
1050410	34	3	29	18	6
1050419	33	3	31	19	6
1050503	94	5	61	46	17
1051063	134	11	65	51	17
1051064	136	11	67	53	17
1051152	132	7	82	59	17
1051514	109	10	89	93	19
1051555	103	12	106	105	22
1051664	97	9	98	77	19
1051703	97	6	87	67	13
1051705	98	6	89	65	13
1051839	99	6	85	78	13
1051866	109	9	88	70	22
1051867	108	9	90	71	22
1051876	110	9	85	61	19
1051877	110	9	86	64	20
1051878	110	9	88	61	21
1051892	109	8	93	66	22
1051894	110	8	93	67	21
1052046	114	8	90	77	10
1053429	97	6	84	74	32
1053740	109	6	93	60	14
1053804	109	6	73	52	17
1054356	114	3	90	70	15
1054647	128	6	72	64	13
1054651	123	6	63	56	15
1054807	119	5	91	58	18
1055083	129	9	93	78	26
1055086	126	9	89	76	26
1055101	129	10	87	82	28
1055153	123	8	74	76	22
1055154	124	8	73	78	24
1055155	123	8	74	76	25
1055263	105	7	75	77	19
1055265	105	7	77	79	19
1055456	112	8	89	75	14
1055457	109	6	88	68	14
1055458	111	8	91	72	16
1055605	123	4	85	54	16
1055608	121	4	83	50	16
1055891	41	2	26	26	4
1055916	30	1	18	23	4
1055917	31	1	18	23	5
1055919	29	1	18	21	5
1055922	34	1	17	22	4
1055923	32	1	16	22	5
1055924	35	1	18	22	5
1055926	27	1	15	14	2
1055929	22	1	13	7	3
1055972	27	3	25	23	7
1055980	38	4	33	25	7
1055981	37	4	34	25	7
1055982	37	4	33	25	7
1056132	109	11	89	69	14
1056214	95	12	84	72	15
1056601	111	7	87	67	26
1056694	102	8	106	65	15
1057069	111	6	80	55	18
1057863	133	2	84	88	23
1058011	128	7	83	73	14
1058012	131	7	86	73	14
1058013	130	7	89	75	13
1058654	131	5	108	88	13
1058659	131	7	112	86	12
1058735	115	7	90	85	12
1058738	120	7	93	89	13
1058884	103	5	58	59	18
1058885	95	5	57	55	18
1058993	74	5	46	48	11
1059006	70	5	44	41	11
1059084	79	6	66	61	15
1059273	75	6	52	51	10
1059470	114	5	49	78	12
1059589	112	3	76	76	10
1059592	101	3	72	73	10
1059944	102	6	79	69	34
1060212	107	2	83	63	18
1060535	108	5	85	79	21
1060558	115	6	93	77	22
1060562	111	5	90	73	21
1061202	94	12	73	59	12
1061204	91	12	75	61	12
1061320	101	12	78	57	18
1061453	94	12	73	60	32
1061569	105	6	69	72	29
1061640	117	5	100	83	28
1061812	98	3	97	79	11
1061814	100	3	98	81	11
1061998	125	9	63	74	15
1062353	119	7	78	61	17
1062502	115	7	93	52	13
1062585	121	13	70	35	14
1064068	149	5	75	65	17
1064086	144	5	72	65	14
1064117	158	7	99	64	11
1064239	141	4	110	68	11
1064254	141	5	124	76	16
1064255	141	5	126	80	16
1064548	88	5	107	70	15
1065286	127	8	81	53	16
1065294	121	8	80	55	15
1065296	120	7	79	56	15
1065297	123	8	78	56	15
1065301	123	8	82	54	15
1065314	125	7	74	67	18
1065375	132	12	93	83	12
1065541	131	6	95	52	23
1065691	129	6	76	53	20
1065692	123	7	74	51	19
1065746	112	3	72	56	24
1066606	127	4	79	75	14
1066659	109	6	82	86	13
1066660	113	6	83	87	13
1066928	118	3	80	76	11
1068150	117	3	84	76	14
1068291	114	1	81	49	19
1068292	116	1	86	51	19
1068573	132	3	80	48	12
1068593	126	3	69	47	9
1068977	99	8	54	69	12
1069101	89	10	72	82	9
1069106	95	11	74	82	10
1069107	89	11	73	79	10
1069109	92	11	71	80	11
1069124	76	10	61	60	11
1069202	87	10	63	50	19
1069248	120	15	79	59	22
1069253	105	12	75	50	20
1069257	106	15	78	51	21
1069258	107	15	80	50	20
1069303	114	13	86	61	15
1069338	102	12	79	66	17
1069485	100	8	96	57	12
1069486	96	7	95	56	12
1069700	77	16	74	49	20
1069849	100	6	77	77	21
1069929	107	11	61	78	14
1069942	93	9	57	68	13
1070024	103	3	69	74	12
1070025	98	4	67	72	13
1070175	88	8	80	64	28
1070306	110	8	74	82	16
1070417	95	5	68	79	20
1070627	109	5	95	67	17
1070652	112	6	95	63	18
1070705	103	5	100	58	21
1070775	84	2	89	55	20
1071282	95	12	68	80	13
1071638	103	7	100	45	18
1071717	127	12	83	43	20
1071719	122	12	80	47	23
1071721	119	12	79	44	23
1071736	111	12	75	53	21
1071823	114	10	61	47	23
1071876	110	4	70	55	18
1071881	112	4	71	58	18
1071955	109	4	78	66	9
1072188	89	6	66	63	22
1072190	88	6	65	62	23
1072382	94	7	73	69	8
1072383	93	7	74	69	10
1072949	99	11	79	77	21
1073067	93	4	73	76	22
1073097	78	3	66	61	19
1073115	66	3	54	53	18
1073247	74	1	44	60	13
1073260	71	1	49	57	15
1073270	76	1	49	57	12
1073424	95	6	69	65	21
1073443	109	6	60	65	23
1073500	116	9	70	68	29
1073583	106	9	93	83	27
1073615	92	7	86	72	27
1073711	105	6	86	58	27
1073773	124	9	76	56	32
1074509	79	11	59	54	12
1074511	79	10	56	52	12
1074513	75	11	56	54	12
1074660	105	7	69	65	19
1074663	106	9	70	66	20
1074665	104	9	67	66	20
1074969	96	8	70	66	24
1075050	121	16	73	67	26
1075082	109	10	72	54	14
1075084	105	9	71	56	15
1075138	119	11	95	74	21
1075139	119	11	93	73	21
1075165	109	4	100	80	21
1075425	132	8	85	74	13
1075569	117	6	86	77	25
1075847	98	6	109	95	18
1075910	97	4	96	77	16
1075985	107	5	79	58	14
1075986	114	6	84	61	14
1075987	113	5	84	61	14
1075997	135	7	89	50	11
1075998	136	8	89	51	10
1076136	128	3	96	59	7
1076138	107	2	81	57	6
1076139	104	2	82	56	5
1076176	103	4	79	45	7
1076178	102	4	82	49	10
1076185	103	4	77	49	9
1076323	112	4	83	63	11
1076326	107	4	81	62	12
1076330	101	4	75	58	9
1076374	91	6	73	61	13
1076375	90	7	80	61	13
1076521	97	7	88	63	12
1076522	98	7	86	65	12
1076523	97	7	86	66	12
1076525	97	10	83	67	12
1076545	99	8	73	72	13
1076748	116	5	70	88	10
1076945	83	8	95	47	18
1076948	83	8	93	51	18
1077309	123	15	89	53	18
1077654	128	8	69	60	21
1077954	115	8	67	63	33
1077955	115	8	72	64	32
1078105	111	15	62	71	39
1078614	84	8	68	49	33
1078668	60	5	44	32	23
1078728	24	3	22	15	12
1078729	24	3	22	16	12
1078740	17	3	15	11	10
1078742	16	3	16	11	10
1079033	33	7	20	12	11
1079034	32	8	21	12	12
1079181	55	15	40	28	21
1081445	97	15	84	67	41
1081524	94	12	81	56	30
1081534	97	11	82	54	30
1081551	100	12	81	62	31
1081697	81	13	94	76	34
1082005	98	9	73	81	39
1082022	84	8	74	78	40
1082071	99	10	72	63	36
1082073	92	8	69	65	37
1082074	93	8	70	63	38
1082967	92	5	71	44	8
1083342	85	4	58	40	9
1083439	68	4	38	23	5
1083480	62	2	43	26	4
1083623	18	1	6	9	1
1083624	17	1	6	9	1
1083625	18	1	5	9	1
1083626	18	1	7	9	1
1083660	34	3	17	24	3
1083667	34	3	19	25	3
1083684	49	3	24	31	4
1083685	48	3	26	31	4
1083686	50	3	26	32	4
1083694	53	3	26	36	4
1083695	55	3	26	36	4
1083696	55	3	27	36	4
1083863	101	5	86	65	21
1083864	101	5	87	63	22
1083866	101	6	85	67	22
1084002	132	5	97	78	8
1084012	119	5	95	59	10
1084013	119	5	92	58	10
1084015	117	5	95	60	10
1084103	125	6	91	53	19
1084428	94	15	67	57	28
1085002	85	7	73	58	19
1085003	85	7	72	57	17
1085004	85	7	71	56	16
1085191	135	13	71	51	20
1085193	137	11	69	56	20
1085340	114	8	97	52	27
1085342	114	7	96	53	27
1085344	114	7	96	53	27
1085413	108	7	92	54	29
1085415	111	7	88	57	28
1085463	83	5	63	49	28
1085464	84	5	64	48	28
1085476	91	3	78	58	22
1085601	100	6	89	58	11
1085603	98	6	92	58	12
1085604	97	6	90	55	13
1085608	103	5	97	59	16
1085749	98	3	77	69	28
1085875	78	4	51	55	21
1085910	75	6	55	47	20
1086262	67	9	70	41	10
1086397	80	9	62	41	8
1086447	97	5	63	46	11
1086502	99	4	70	60	9
1086595	109	1	74	60	7
1086599	107	1	71	57	7
1086600	109	1	73	57	6
1086603	110	1	73	56	7
1087726	91	3	69	66	21
1088021	102	5	88	50	18
1088253	89	8	95	80	25
1088332	89	7	79	70	27
1088333	89	8	80	69	27
1088335	89	6	76	65	20
1088336	90	6	79	67	20
1088416	110	11	80	65	28
1088445	121	12	94	70	29
1088483	129	8	89	67	20
1088487	129	8	80	63	20
1088597	134	12	95	59	13
1089068	99	3	82	65	19
1089261	25	4	15	11	5
1089263	17	4	9	7	4
1089264	16	4	9	6	4
1090380	94	7	90	56	18
1090381	92	7	89	55	18
1090784	77	4	95	54	18
1091079	82	2	60	53	16
1091229	68	1	30	29	10
1092589	20	4	19	8	2
1093613	125	13	82	64	15
1093724	117	15	68	69	18
1093725	120	15	71	68	18
1093731	117	15	65	69	18
1093874	105	15	62	52	17
1093875	104	16	61	52	17
1093876	102	16	60	51	17
1093985	35	7	17	22	8
1093991	36	6	16	19	8
1093992	36	7	14	20	8
1093993	36	7	15	21	8
1093994	34	7	15	21	8
1094007	25	4	14	18	6
1094109	22	3	21	25	5
1094136	27	5	25	30	7
1094141	30	4	27	32	7
1094805	76	3	45	39	8
1094900	91	6	58	65	11
1095021	19	3	27	12	6
1096047	57	7	62	42	24
1096050	51	7	53	39	23
1096051	54	7	54	39	23
1096058	52	6	49	37	23
1096061	45	6	44	30	20
1096062	47	6	44	31	20
1096091	46	3	36	32	17
1096092	47	3	34	32	17
1096118	31	5	23	22	16
1096119	31	5	23	23	16
1096120	31	5	22	23	16
1096122	28	5	21	20	14
1096125	29	5	21	21	15
1096134	27	5	21	19	12
1096136	27	5	21	20	12
1096138	27	4	21	19	12
1096139	27	5	21	19	12
1096145	19	5	12	16	9
1096147	20	5	14	15	9
1096167	16	3	10	10	9
1096170	15	3	11	12	9
1096176	17	3	10	11	12
1096177	18	3	10	11	12
1096194	17	2	12	17	9
1096197	18	2	10	17	11
1096201	21	3	11	19	13
1096202	25	3	12	21	15
1096203	29	3	11	22	15
1096215	30	5	15	26	18
1096225	32	6	16	21	19
1096255	42	6	26	23	17
1096259	43	6	27	22	16
1096260	42	6	27	22	17
1096263	47	6	29	22	19
1096283	51	6	34	23	19
1096292	51	7	35	28	21
1096294	53	7	35	28	21
1096295	52	7	35	28	21
1096323	58	12	37	36	25
1096414	24	10	16	26	25
1096482	25	6	14	17	32
1096483	28	6	14	17	32
1096485	37	9	16	19	34
1096518	44	14	18	22	37
1096521	43	14	20	25	35
1096527	47	13	22	26	38
1096545	54	16	26	37	47
1096629	63	15	33	44	43
1096631	61	16	29	41	43
1096633	58	16	32	43	42
1096668	37	6	27	31	28
1096713	9	4	6	9	8
1096721	5	1	9	6	3
1096722	6	1	10	9	3
1096723	6	1	11	8	3
1096735	16	2	16	12	8
1096737	19	3	24	18	10
1096738	19	3	25	20	9
1096740	20	3	24	16	12
1096741	20	3	22	19	13
1096742	25	3	23	23	13
1096744	29	3	28	23	13
1096746	24	3	25	24	14
1096785	50	9	43	39	20
1097401	130	15	87	59	52
1098165	120	8	81	66	21
1098675	122	6	81	76	29
1098803	97	4	96	70	27
1098922	99	5	90	64	23
1098923	99	5	94	62	22
1098924	98	5	96	63	22
1099580	116	4	93	75	17
1099899	97	6	66	67	22
1100242	118	5	79	72	17
1100244	120	5	78	71	16
1100493	106	3	74	88	28
1101023	116	9	58	73	20
1101024	118	9	59	76	20
1101027	112	9	51	75	17
1101986	121	11	101	96	31
1102828	128	8	109	102	19
1103666	113	7	85	73	36
1103670	117	4	81	68	36
1104233	94	11	88	51	51
1106711	26	2	19	15	19
1107994	126	5	110	70	50
1108056	150	6	109	81	48
1108784	102	1	108	58	30
1108785	102	1	106	60	29
1108900	120	8	70	65	33
1108948	104	8	58	62	29
1109017	107	9	77	59	20
1109818	113	7	57	65	14
1109985	119	10	78	76	23
1110991	143	5	61	68	15
1111076	131	5	66	69	16
1111120	115	3	76	53	19
1111122	117	3	77	56	19
1111123	118	3	77	55	19
1111124	117	3	80	55	19
1111125	114	3	75	54	19
1111135	112	3	80	55	19
1111140	111	2	78	55	18
1111270	110	7	99	53	19
1111274	112	7	103	53	18
1111275	113	7	102	55	19
1111402	113	1	82	63	10
1111498	103	6	96	68	28
1112258	110	6	54	66	17
1112259	106	6	54	70	18
1112261	109	6	55	71	19
1112413	90	2	79	74	13
1112790	122	11	71	62	17
1112800	121	11	74	59	17
1112940	156	8	87	101	17
1113274	120	5	77	62	18
1113495	121	8	97	60	23
1113652	111	2	101	68	13
1113653	111	2	98	69	13
1113655	114	2	100	71	13
1113658	118	2	95	71	13
1113801	88	4	86	65	27
1113804	73	3	72	62	25
1113807	79	4	78	71	26
1113846	70	5	75	70	21
1113917	90	5	103	73	14
1113938	106	6	110	79	17
1114013	129	5	93	62	18
1114088	102	4	77	67	13
1114089	105	5	75	69	14
1114090	98	5	75	67	14
1114604	113	2	96	75	11
1114826	131	8	82	96	21
1114981	135	5	100	102	12
1114982	131	5	99	97	12
1115604	102	10	75	72	8
1116065	128	6	115	71	13
1116590	125	3	71	78	20
1116591	126	2	71	79	21
1116757	127	5	79	100	17
1116870	110	5	101	84	13
1116873	116	5	107	91	16
1117320	110	8	64	88	13
1117509	108	7	89	74	14
1117845	122	8	75	68	25
1118301	92	3	83	70	25
1118315	100	2	89	72	23
1118740	105	1	82	53	22
1118907	123	5	83	79	26
1119053	115	9	117	76	27
1119054	112	9	114	75	23
1119056	106	9	107	72	21
1119495	119	6	62	84	13
1119496	115	6	64	87	13
1119498	118	5	66	84	15
1119575	132	10	93	89	17
1119586	125	6	86	83	17
1119588	130	8	88	91	17
1119712	129	6	100	85	20
1119714	129	6	100	85	22
1119735	112	3	87	73	23
1119736	114	3	88	72	24
1119893	123	1	54	80	19
1120962	120	7	77	70	21
1120963	120	7	78	71	21
1120967	119	7	82	67	23
1121109	97	12	79	81	23
1121110	107	11	82	77	24
1121113	103	11	82	78	23
1121192	109	13	81	70	23
1121939	74	7	66	60	18
1121967	85	6	75	63	19
1122143	116	6	66	57	31
1122145	113	4	64	58	30
1122147	110	6	60	56	29
1122874	65	7	60	54	12
1122922	90	8	77	69	13
1122962	85	9	72	67	13
1123280	121	10	85	63	6
1123282	125	10	84	64	8
1123283	128	10	84	67	7
1123430	119	5	100	86	14
1123507	136	3	105	76	14
1123743	114	8	128	86	20
1123891	124	3	109	77	15
1123919	128	3	117	85	18
1124035	139	4	112	87	24
1124316	95	14	80	58	16
1124560	105	6	90	53	24
1124821	91	5	74	56	24
1125155	117	6	86	75	30
1125293	112	3	68	49	29
1125294	113	3	69	49	30
1125336	138	9	84	95	31
1125338	141	9	83	95	33
1125365	152	9	93	99	29
1125943	106	6	106	84	37
1126271	92	6	75	60	43
1126381	107	4	80	84	41
1126464	115	3	73	67	41
1126524	116	4	73	53	45
1126728	119	8	76	66	37
1126824	118	9	79	68	23
1127244	102	7	93	57	22
1127247	100	7	90	50	22
1127278	101	6	76	53	25
1127580	109	5	72	61	27
1127739	100	6	75	65	27
1127991	101	9	60	56	22
1127992	101	9	61	55	21
1128187	134	5	96	71	19
1128465	121	7	106	79	15
1128466	115	7	104	78	14
1129214	97	14	94	73	17
1129215	94	15	95	72	18
1129216	91	16	93	72	17
1129853	92	6	60	66	18
1129945	110	9	79	57	19
1129970	100	7	86	56	18
1130020	118	4	91	62	22
1130080	87	5	61	69	13
1131068	99	9	61	57	11
1131081	112	12	61	61	14
1131083	106	12	59	59	13
1131343	82	12	61	52	16
1131488	86	5	66	49	17
1131708	82	8	90	57	14
1131712	82	8	86	52	15
1131717	78	8	78	48	14
1131856	102	8	60	65	21
1131858	101	9	57	68	22
1131859	106	9	59	68	22
1131862	108	8	64	69	22
1131865	106	8	63	70	21
1131866	102	9	64	67	22
1131889	93	8	60	61	18
1131973	106	3	51	53	17
1132037	99	5	48	48	12
1132247	102	4	83	62	19
1132404	97	6	65	63	17
1132406	96	6	64	65	17
1132678	95	3	81	81	22
1133115	81	2	72	65	21
1133484	89	10	67	64	17
1133638	97	9	75	71	27
1133641	96	11	80	75	26
1133642	94	12	80	74	26
1133643	93	11	76	73	20
1133924	92	6	75	80	15
1133940	86	4	62	71	14
1134389	108	3	68	69	13
1134391	106	3	67	69	14
1134519	124	8	87	68	11
1134945	111	11	57	63	20
1134969	132	10	61	69	18
1135617	112	10	86	66	20
1135987	125	5	98	82	17
1136161	99	5	60	96	19
1136310	149	9	86	79	29
1136312	153	9	89	75	30
1136391	153	7	67	59	22
1136462	153	4	82	56	27
1136722	108	7	79	59	20
1137043	104	2	88	76	16
1137229	85	7	95	89	16
1137232	83	7	98	86	15
1137872	95	10	64	60	21
1138194	104	7	79	67	16
1138471	122	12	91	81	14
1138600	88	11	90	81	11
1138602	90	11	89	83	12
1138604	96	11	89	85	15
1138605	97	10	87	84	15
1138684	119	13	92	80	24
1138729	155	13	118	88	25
1138995	117	8	56	87	19
1138998	105	8	48	68	18
1139242	93	7	69	51	12
1139386	89	8	72	66	19
1139479	75	2	64	55	14
1139480	76	2	61	54	14
1139481	77	2	62	56	13
1139800	103	10	68	68	31
1139908	105	7	87	56	19
1140299	96	3	79	64	19
1140339	87	5	80	80	17
1140340	84	5	78	77	17
1140360	87	5	86	74	21
1140652	91	7	83	79	17
1141191	123	3	86	60	20
1142010	104	6	75	71	15
1142064	122	9	77	74	18
1142065	120	8	78	72	19
1142068	119	7	77	74	18
1142145	112	8	78	71	15
1142215	111	15	101	78	17
1142489	102	11	74	52	16
1142491	101	11	72	51	15
1142492	105	11	78	50	20
1142637	113	10	57	56	16
1142640	112	10	54	56	14
1142738	111	9	57	54	13
1143025	104	3	71	53	17
1143516	86	8	82	58	22
1143568	113	8	93	61	25
1144139	118	7	66	62	12
1144213	125	7	73	66	15
1144364	120	6	88	60	18
1144375	137	4	89	66	19
1144378	130	3	90	61	19
1144519	113	4	103	58	21
1144523	108	4	98	60	22
1144717	87	3	69	48	21
1145653	115	4	84	80	14
1145654	116	4	86	80	14
1145796	116	3	61	79	22
1145798	113	4	63	80	24
1145799	127	4	72	83	23
1145800	132	4	78	84	27
1145804	131	4	79	87	27
1145809	120	4	80	78	19
1145811	109	4	80	77	19
1145817	111	3	79	77	15
1145933	97	11	118	78	8
1145934	101	11	119	79	11
1145936	102	11	119	74	11
1145939	101	11	121	75	11
1145949	109	11	127	76	14
1145965	100	13	102	72	12
1146080	145	4	115	76	29
1146082	150	5	116	76	29
1146196	105	12	79	74	24
1146206	101	12	80	75	18
1146209	99	12	78	78	19
1146353	97	11	86	59	24
1146356	95	11	85	58	24
1146358	92	11	86	59	24
1146966	127	7	90	67	15
1147116	115	10	73	85	16
1147500	120	7	86	66	15
1147501	130	7	91	73	15
1147504	129	7	87	74	15
1147654	131	7	122	89	19
1147655	135	8	128	85	19
1147893	110	8	85	87	19
1148126	90	10	76	68	16
1148127	91	10	75	67	16
1148570	84	9	91	69	17
1148571	90	9	91	70	18
1148720	104	3	99	59	16
1148721	99	2	97	62	15
1148722	97	2	99	59	14
1149587	111	3	82	67	13
1149854	117	7	93	73	17
1149982	104	10	71	94	21
1149987	121	12	79	111	23
1150137	107	6	102	69	19
1150157	87	5	93	64	18
1150443	121	1	60	58	17
1150499	93	3	58	42	18
1150767	109	3	73	50	21
1150768	110	3	72	51	21
1150827	115	4	84	56	23
1150845	104	4	77	60	21
1150973	97	2	72	53	21
1151298	84	4	77	58	17
1151440	102	9	76	68	22
1151490	93	10	72	52	26
1151581	85	13	83	68	31
1151584	84	14	88	68	37
1151588	82	13	88	69	37
1151636	86	12	87	72	41
1151841	115	6	57	78	22
1151948	105	8	59	79	22
1152029	80	6	43	57	13
1152047	74	5	43	51	13
1152141	77	2	41	46	14
1152142	77	3	40	47	14
1152707	91	8	78	55	22
1152855	97	7	73	51	30
1152924	109	6	66	68	26
1152926	110	6	64	67	24
1152928	109	6	61	62	25
1152929	110	6	60	62	23
1152930	109	6	60	64	23
1152981	90	4	62	59	20
1153075	74	6	92	52	22
1153076	73	6	91	49	21
1153079	76	6	91	50	22
1153135	88	8	88	59	19
1153199	88	7	85	64	18
1153214	84	7	81	55	15
1153285	87	5	88	53	34
1153349	93	4	91	55	33
1153431	99	4	79	50	16
1153587	120	6	92	59	15
1153588	121	6	94	60	15
1153590	124	6	93	57	16
1153748	131	5	82	92	16
1153751	131	5	82	95	14
1153901	99	11	108	75	22
1154006	109	9	100	64	12
1154343	188	8	90	53	16
1154345	189	8	95	52	18
1154347	187	7	96	49	17
1154493	131	4	87	59	17
1154496	128	4	85	61	15
1154715	109	4	83	74	17
1154827	117	9	63	65	20
1154830	118	9	65	66	21
1154831	118	8	60	62	19
1154832	110	8	59	59	17
1154837	105	7	61	52	17
1154838	103	7	62	54	17
1154985	117	8	87	62	18
1154987	118	8	87	65	17
1155738	92	10	69	63	12
1155739	89	10	70	63	13
1156030	86	16	92	79	20
1156457	111	7	79	84	27
1156458	111	7	83	84	27
1156460	113	7	82	84	25
1156608	108	3	59	64	24
1156609	107	3	60	61	23
1156611	111	3	65	67	24
1156844	89	5	77	73	9
1156846	86	6	77	74	10
1156847	85	6	75	72	10
1157415	93	9	77	50	22
1157715	105	8	80	65	22
1157716	105	8	80	61	23
1157850	127	7	77	49	24
1157852	130	8	81	48	23
1158213	109	8	83	54	21
1158216	106	8	83	53	18
1158217	108	9	85	54	17
1158219	106	10	89	55	18
1158437	109	6	80	69	6
1158774	120	14	85	72	18
1158895	89	8	64	42	15
1158897	92	8	60	43	16
1158922	93	10	61	58	17
1158923	94	10	62	58	17
1159017	108	9	55	62	28
1159021	110	8	60	60	30
1159046	121	8	64	60	28
1159048	115	7	62	59	28
1159049	118	6	63	56	28
1159193	103	10	59	63	17
1159414	115	9	85	64	25
1159416	116	9	83	64	25
1159417	114	9	84	62	25
1159419	112	8	82	63	25
1159590	116	6	100	57	19
1159592	110	5	95	55	19
1159593	111	5	97	55	18
1159637	125	7	86	48	16
1159909	106	13	87	76	16
1159949	96	11	88	62	11
1160169	89	11	56	65	19
1160318	75	7	83	71	13
1160319	79	7	77	71	13
1160970	97	1	95	74	29
1161166	111	7	57	67	22
1161172	108	7	56	65	18
1161250	101	8	63	62	10
1161252	105	10	61	67	14
1161309	122	6	70	65	16
1161313	110	6	67	63	16
1161314	109	6	68	64	17
1161315	105	6	70	62	17
1161317	108	6	72	62	17
1161320	114	6	77	67	18
1161402	124	2	99	63	28
1161525	125	2	104	63	22
1161633	112	5	76	59	10
1161635	108	4	74	60	9
1161639	112	5	75	60	11
1161641	111	4	70	57	11
1161642	110	5	69	58	10
1161976	95	6	71	65	18
1162125	99	3	61	51	12
1162799	107	9	110	56	10
1162800	105	9	107	57	10
1162801	93	8	108	53	8
1163153	88	14	81	63	14
1163154	94	14	83	67	15
1163155	95	14	82	67	15
1163157	93	14	84	63	15
1163513	110	3	89	56	18
1163515	113	4	91	59	19
1163826	102	6	88	58	18
1163875	95	5	84	59	19
1163912	91	7	76	76	19
1164323	102	3	94	74	24
1165168	138	5	81	78	15
1165176	136	5	81	77	13
1165177	138	5	78	76	13
1165182	155	5	77	81	13
1165326	147	9	96	89	18
1165328	146	9	95	88	18
1165331	139	9	94	86	17
1165473	108	5	73	72	18
1165508	109	6	72	82	20
1165856	14	3	11	11	4
1165858	11	3	10	9	4
1165936	25	1	20	16	9
1166456	106	9	85	77	19
1166698	124	12	74	38	22
1166859	107	15	81	60	23
1167043	97	5	82	53	18
1167095	86	9	67	49	15
1167335	95	9	98	79	15
1167366	97	6	95	83	11
1167512	135	7	114	88	10
1167513	136	7	111	87	10
1167659	113	8	91	66	23
1167661	98	9	82	67	23
1167664	98	9	81	66	21
1167886	103	7	93	65	19
1167907	103	5	88	67	21
1167908	101	4	91	67	19
1168179	86	5	73	60	17
1168182	88	5	75	59	16
1168183	87	5	73	61	16
1168235	99	8	81	73	28
1168249	99	9	80	78	31
1168309	106	10	81	90	28
1168535	121	7	71	76	33
1169263	114	5	79	87	15
1169331	133	9	82	78	14
1169333	136	9	87	81	14
1169386	111	12	76	68	13
1169557	104	6	82	68	12
1169645	126	9	98	62	19
1169646	126	9	100	61	18
1169647	119	9	97	64	16
1169735	110	10	75	54	15
1169796	129	6	62	62	18
1169848	128	11	71	59	26
1169849	127	11	71	58	27
1169934	141	8	73	59	18
1170016	123	4	64	53	8
1170028	136	4	72	51	8
1170038	136	4	72	59	11
1170042	136	4	72	59	11
1170043	139	4	72	57	9
1170044	139	4	73	57	10
1170186	117	9	88	51	18
1170193	135	10	112	64	20
1170307	112	8	88	63	21
1170539	94	8	89	87	22
